gene,annot,lfc,KOG,nseqs,delta.rank,pval,padj
Pseudodiploria185746,May play a role in anchoring the cytoskeleton to the plasma membrane,-0.794388388521343,Cytoskeleton,274,-3,0.983848729865616,0.983848729865616
Pseudodiploria185753,positive regulation of reciprocal meiotic recombination,0.36212919778566194,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria185755,Belongs to the glycosyl hydrolase 18 family,0.14131439041579677,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria185756,GTP-Rho binding,0.26159946308122844,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria185762,Lipid phosphate phosphohydrolase,-0.28689122696023345,Lipid transport and metabolism,241,80,0.630850721326972,0.8524081466086086
Pseudodiploria185769,glutathione hydrolase activity,0.22804070045388278,Amino acid transport and metabolism,288,243,0.112566335662496,0.28141583915624
Pseudodiploria185771,Zinc finger CCHC-type and,0.7357739261324902,RNA processing and modification,317,137,0.349957470357992,0.6334897732393839
Pseudodiploria185776,"retrograde transport, endosome to Golgi",0.26920902342403286,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria185781,choline dehydrogenase activity,-0.7942224098930741,Energy production and conversion,208,295,0.0995776167382165,0.27660449093949024
Pseudodiploria185795,regulation of transcription by RNA polymerase II,0.05297401261491073,Transcription,499,-67,0.567031613449666,0.8524081466086086
Pseudodiploria185797,CDK5 regulatory subunit associated protein 3,-0.09071987647765678,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria185805,positive regulation of constitutive secretory pathway,0.14746288368441388,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria185815,negative regulation of male germ cell proliferation,-0.39161508719524196,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria185835,glucosylceramidase activity,0.3016914673049729,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria185842,"the binding appears to require additional receptor determinants exposed only in the active receptor conformation. The beta-arrestins target many receptors for internalization by acting as endocytic adapters (CLASPs, clathrin-associated sorting proteins) and recruiting the GPRCs to the adapter protein 2 complex 2 (AP-2) in clathrin-coated pits (CCPs). However, the extent of beta-arrestin involvement appears to vary significantly depending on the receptor, agonist and cell type. Internalized arrestin-receptor complexes traffic to intracellular endosomes, where they remain uncoupled from G-proteins. Two different modes of arrestin-mediated internalization occur. Class A receptors, like ADRB2, OPRM1, ENDRA, D1AR and ADRA1B dissociate from beta- arrestin at or near the plasma membrane and undergo rapid recycling. Class B receptors, like AVPR2, AGTR1, NTSR1, TRHR and TACR1 internalize as a complex with arrestin and traffic with it to endosomal vesicles, presumably as desensitized receptors, for extended periods of time. Receptor resensitization then requires that receptor-bound arrestin is removed so that the receptor can be dephosphorylated and returned to the plasma membrane. Involved in internalization of P2RY4 and UTP-stimulated internalization of P2RY2. Involved in phosphorylation-dependent internalization of OPRD1 ands subsequent recycling. Involved in the degradation of cAMP by recruiting cAMP phosphodiesterases to ligand-activated receptors. Beta-arrestins function as multivalent adapter proteins that can switch the GPCR from a G-protein signaling mode that transmits short-lived signals from the plasma membrane via small molecule second messengers and ion channels to a beta-arrestin signaling mode that transmits a distinct set of signals that are initiated as the receptor internalizes and transits the intracellular compartment. Acts as signaling scaffold for MAPK pathways such as MAPK1 3 (ERK1 2). ERK1 2 activated by the beta- arrestin scaffold is largely excluded from the nucleus and confined to cytoplasmic locations such as endocytic vesicles, also called beta-arrestin signalosomes. Recruits c-Src SRC to ADRB2 resulting in ERK activation. GPCRs for which the beta-arrestin- mediated signaling relies on both ARRB1 and ARRB2 (codependent regulation) include ADRB2, F2RL1 and PTH1R. For some GPCRs the beta-arrestin-mediated signaling relies on either ARRB1 or ARRB2 and is inhibited by the other respective beta-arrestin form (reciprocal regulation). Inhibits ERK1 2 signaling in AGTR1- and AVPR2-mediated activation (reciprocal regulation). Is required for SP-stimulated endocytosis of NK1R and recruits c-Src SRC to internalized NK1R resulting in ERK1 2 activation, which is required for the antiapoptotic effects of SP. Is involved in proteinase-activated F2RL1-mediated ERK activity. Acts as signaling scaffold for the AKT1 pathway. Is involved in alpha- thrombin-stimulated AKT1 signaling. Is involved in IGF1-stimulated AKT1 signaling leading to increased protection from apoptosis. Involved in activation of the p38 MAPK signaling pathway and in actin bundle formation. Involved in F2RL1-mediated cytoskeletal rearrangement and chemotaxis. Involved in AGTR1-mediated stress fiber formation by acting together with GNAQ to activate RHOA. Appears to function as signaling scaffold involved in regulation of MIP-1-beta-stimulated CCR5-dependent chemotaxis. Involved in attenuation of NF-kappa-B-dependent transcription in response to GPCR or cytokine stimulation by interacting with and stabilizing CHUK. May serve as nuclear messenger for GPCRs. Involved in OPRD1- stimulated transcriptional regulation by translocating to CDKN1B and FOS promoter regions and recruiting EP300 resulting in acetylation of histone H4. Involved in regulation of LEF1 transcriptional activity via interaction with DVL1 and or DVL2 Also involved in regulation of receptors other than GPCRs. Involved in Toll-like receptor and IL-1 receptor signaling through the interaction with TRAF6 which prevents TRAF6 autoubiquitination and oligomerization required for activation of NF-kappa-B and JUN",-0.495218717225422,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria185844,Functions as actin-binding component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks,0.5975712330464459,Cytoskeleton,274,-3,0.983848729865616,0.983848729865616
Pseudodiploria185868,Glutaredoxin 5 homolog (S. cerevisiae),-0.0021493081444325783,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria185875,ribulose-phosphate 3-epimerase activity,0.2149349853639251,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria185886,It is involved in the biological process described with signal transduction,-0.13990073416136545,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria185887,mitochondrial transport,-0.3001782943891428,Energy production and conversion,208,295,0.0995776167382165,0.27660449093949024
Pseudodiploria185891,"Formyl transferase, C-terminal domain",-0.4249998280385612,Nucleotide transport and metabolism,101,344,0.178501499300787,0.4056852256836068
Pseudodiploria185896,cubilin (intrinsic factor-cobalamin receptor),0.21474957945606807,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria185909,DNA 3' dephosphorylation involved in DNA repair,0.027508647430715558,"Replication, recombination and repair",297,-275,0.0681106061268553,0.2449456558415818
Pseudodiploria185912,Belongs to the spermidine spermine synthase family,0.5815257933607049,Amino acid transport and metabolism,288,243,0.112566335662496,0.28141583915624
Pseudodiploria185913,negative regulation of mitochondrial fusion,0.32988970353805197,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria185914,Interferon-stimulated 20 kDa exonuclease-like 2,-0.34076374089485595,"Replication, recombination and repair",297,-275,0.0681106061268553,0.2449456558415818
Pseudodiploria185917,embryonic heart tube elongation,0.7510433091717744,Transcription,499,-67,0.567031613449666,0.8524081466086086
Pseudodiploria185927,enzyme substrate 1,-0.08305781765426568,"Cell cycle control, cell division, chromosome partitioning",123,79,0.734608875073709,0.8524081466086086
Pseudodiploria185956,60s ribosomal protein,0.03132217625686259,"Translation, ribosomal structure and biogenesis",310,437,0.00307642365879755,0.07691059146993875
Pseudodiploria185964,microtubule motor activity,-0.45338611504396886,Cytoskeleton,274,-3,0.983848729865616,0.983848729865616
Pseudodiploria185965,"Adenylyl- / guanylyl cyclase, catalytic domain",-0.34092969170802556,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria185971,Globin,0.40759521212566585,Energy production and conversion,208,295,0.0995776167382165,0.27660449093949024
Pseudodiploria185973,17-beta-hydroxysteroid dehydrogenase (NAD+) activity,0.2515820597689117,"Secondary metabolites biosynthesis, transport and catabolism",203,473,0.00912920523334143,0.09120951955595667
Pseudodiploria185974,activation of NF-kappaB-inducing kinase activity,0.09805239491466552,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria185979,Beta-eliminating lyase,0.9029982181634323,Amino acid transport and metabolism,288,243,0.112566335662496,0.28141583915624
Pseudodiploria185993,structural constituent of ribosome,0.28972214500612103,"Translation, ribosomal structure and biogenesis",310,437,0.00307642365879755,0.07691059146993875
Pseudodiploria185997,Peptidase family M48,-0.21493784668831534,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria185999,RNA binding,0.36971316902599194,Coenzyme transport and metabolism,63,645,0.0457640264011967,0.2449456558415818
Pseudodiploria186001,G-protein coupled receptor activity,-0.3870871922925054,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186006,RNA recognition motif,-0.5014356382804606,RNA processing and modification,317,137,0.349957470357992,0.6334897732393839
Pseudodiploria186032,DNA primase activity,-0.011570286112917235,"Replication, recombination and repair",297,-275,0.0681106061268553,0.2449456558415818
Pseudodiploria186038,organic anion transmembrane transporter activity,-0.4697048417779143,Transcription,499,-67,0.567031613449666,0.8524081466086086
Pseudodiploria186042,ubiquitin carboxyl-terminal hydrolase,0.15940303676244402,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186043,aminomethyltransferase activity,0.23447781600467146,Amino acid transport and metabolism,288,243,0.112566335662496,0.28141583915624
Pseudodiploria186046,tRNA dimethylallyltransferase activity,0.8291773395084311,"Translation, ribosomal structure and biogenesis",310,437,0.00307642365879755,0.07691059146993875
Pseudodiploria186047,NADP-retinol dehydrogenase activity,-0.3646598803191684,"Secondary metabolites biosynthesis, transport and catabolism",203,473,0.00912920523334143,0.09120951955595667
Pseudodiploria186054,positive regulation of gluconeogenesis,-0.029837769777823462,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria186062,K02A2.6-like,-0.04282078671942068,Amino acid transport and metabolism,288,243,0.112566335662496,0.28141583915624
Pseudodiploria186063,adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway,-0.37947383824837383,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186067,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway",-0.2966580086091223,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria186079,Kelch motif,0.4173511906294969,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186088,protein serine/threonine phosphatase activity,-0.22729046268183434,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186101,Glycosyl transferases group 1,-0.3598820893420639,Cell wall/membrane/envelope biogenesis,81,78,0.78421549487992,0.8524081466086086
Pseudodiploria186105,glutathione S-conjugate-transporting ATPase activity,0.50658212844159,"Secondary metabolites biosynthesis, transport and catabolism",203,473,0.00912920523334143,0.09120951955595667
Pseudodiploria186106,ubiquitin conjugating enzyme activity,0.07311906257134045,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186111,Ras GTPase-activating protein,-0.004970708391556712,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186116,regulation of acid-sensing ion channel activity,0.17042470658205405,Energy production and conversion,208,295,0.0995776167382165,0.27660449093949024
Pseudodiploria186123,positive regulation of mitotic cell cycle DNA replication,-0.10049751758027976,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186133,Cephalosporin hydroxylase,0.2366090156113957,Defense mechanisms,47,355,0.341544523659585,0.6334897732393839
Pseudodiploria186143,dynein heavy chain binding,0.5134965032643384,Cytoskeleton,274,-3,0.983848729865616,0.983848729865616
Pseudodiploria186146,1-acylglycerol-3-phosphate O-acyltransferase 5,-0.07715108344351795,Lipid transport and metabolism,241,80,0.630850721326972,0.8524081466086086
Pseudodiploria186156,proline-rich region binding,0.1542725392305542,RNA processing and modification,317,137,0.349957470357992,0.6334897732393839
Pseudodiploria186162,TerD domain,-0.5424749193429269,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186163,K02A2.6-like,-0.5707239302402474,Amino acid transport and metabolism,288,243,0.112566335662496,0.28141583915624
Pseudodiploria186167,positive regulation of GTPase activity,0.047221833440564576,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186177,cytoplasmic translational termination,0.5107492448024404,"Translation, ribosomal structure and biogenesis",310,437,0.00307642365879755,0.07691059146993875
Pseudodiploria186182,Laminin G domain,0.083162607488898,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186193,potassium voltage-gated channel,0.26507380820296766,Inorganic ion transport and metabolism,227,-32,0.850803506696864,0.8862536528092334
Pseudodiploria186194,Sperm associated antigen 6,-0.8545333779464775,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria186197,Belongs to the glutathione peroxidase family,0.2627085673647662,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186202,dual specificity protein phosphatase,-0.7323841849140836,Defense mechanisms,47,355,0.341544523659585,0.6334897732393839
Pseudodiploria186206,Regulating synaptic membrane exocytosis,0.3432575452684173,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria186207,Bet1 golgi vesicular membrane trafficking protein,0.411004944762159,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria186210,histone methyltransferase activity (H3-K4 specific),-0.056283161983968634,Transcription,499,-67,0.567031613449666,0.8524081466086086
Pseudodiploria186211,ATPase activator activity,-0.36427358029556006,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186226,Sortilin-related VPS10 domain containing receptor,-0.26632564046112694,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria186229,serine-type endopeptidase activity,-0.21600056650604546,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186236,3-hydroxy-3-methylglutaryl-coenzyme A,0.27826649906198814,Lipid transport and metabolism,241,80,0.630850721326972,0.8524081466086086
Pseudodiploria186240,pyrophosphorylase 1,0.15997089710836837,Cell wall/membrane/envelope biogenesis,81,78,0.78421549487992,0.8524081466086086
Pseudodiploria186242,NIM1 serine threonine protein kinase,0.17385741612214803,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186247,nuclease activity,0.02551179471729382,Chromatin structure and dynamics,65,95,0.765820888412508,0.8524081466086086
Pseudodiploria186260,Regulator of chromosome condensation (RCC1) repeat,0.5419518328357723,"Secondary metabolites biosynthesis, transport and catabolism",203,473,0.00912920523334143,0.09120951955595667
Pseudodiploria186262,Component of the post-replicative DNA mismatch repair system (MMR),-0.021167347691982037,"Replication, recombination and repair",297,-275,0.0681106061268553,0.2449456558415818
Pseudodiploria186275,PCI domain-containing protein 2,-0.28042717166059933,"Cell cycle control, cell division, chromosome partitioning",123,79,0.734608875073709,0.8524081466086086
Pseudodiploria186281,G-protein coupled receptor activity,0.0128049903802213,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186295,EF-hand domain,-0.24472048851851172,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186297,lens morphogenesis in camera-type eye,0.2428167097787895,Transcription,499,-67,0.567031613449666,0.8524081466086086
Pseudodiploria186299,Neurotransmitter-gated ion-channel ligand binding domain,-0.010967901500359855,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria186306,negative regulation of cellular response to hepatocyte growth factor stimulus,0.7259524598869803,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186316,MAP microtubule affinity-regulating kinase,0.11344183600334173,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186350,Antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5,0.26020719012984306,Inorganic ion transport and metabolism,227,-32,0.850803506696864,0.8862536528092334
Pseudodiploria186354,acid phosphatase activity,-0.1316568852086921,Amino acid transport and metabolism,288,243,0.112566335662496,0.28141583915624
Pseudodiploria186355,Carboxypeptidase,0.6196646100113625,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186358,signal peptide processing,0.27714266711682234,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria186362,Ceramide synthase,0.03498979739945442,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria186363,Thioesterase domain,-0.015277148977842296,"Secondary metabolites biosynthesis, transport and catabolism",203,473,0.00912920523334143,0.09120951955595667
Pseudodiploria186386,Ste20-related kinase,1.0024291240335748,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186398,Phosphoglycerate mutase family,-0.10130417773870108,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria186400,DNA-directed RNA polymerase III subunit,-0.5086044216498916,Transcription,499,-67,0.567031613449666,0.8524081466086086
Pseudodiploria186402,alpha-(1->3)-fucosyltransferase activity,-0.5866653840740973,Cell wall/membrane/envelope biogenesis,81,78,0.78421549487992,0.8524081466086086
Pseudodiploria186409,Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family,0.4346681603498234,Inorganic ion transport and metabolism,227,-32,0.850803506696864,0.8862536528092334
Pseudodiploria186418,short-term synaptic potentiation,-0.1269136232481845,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria186434,Phytanoyl-CoA dioxygenase (PhyH),-0.7062097623912162,Lipid transport and metabolism,241,80,0.630850721326972,0.8524081466086086
Pseudodiploria186435,negative regulation of negative chemotaxis,0.35889595682084713,Amino acid transport and metabolism,288,243,0.112566335662496,0.28141583915624
Pseudodiploria186441,ubiquitin protein ligase binding,0.5830219294472333,"Cell cycle control, cell division, chromosome partitioning",123,79,0.734608875073709,0.8524081466086086
Pseudodiploria186454,intracellular chloride channel activity,-0.19112620257999027,"Intracellular trafficking, secretion, and vesicular transport",384,-243,0.0685847836356429,0.2449456558415818
Pseudodiploria186466,NEDD8-specific protease activity,0.4406817517728962,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186470,cobalamin catabolic process,0.11659127732353898,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186482,Chromatin accessibility complex,0.040161845014574774,Transcription,499,-67,0.567031613449666,0.8524081466086086
Pseudodiploria186485,post-chaperonin tubulin folding pathway,-0.2529659839195702,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186504,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)",0.22741277822326372,Lipid transport and metabolism,241,80,0.630850721326972,0.8524081466086086
Pseudodiploria186509,steryl-sulfatase activity,0.22518246754982904,Inorganic ion transport and metabolism,227,-32,0.850803506696864,0.8862536528092334
Pseudodiploria186519,mitogen-activated protein kinase,-0.1112631461798582,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186528,acid phosphatase activity,0.09042100345542733,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria186534,bactericidal permeability-increasing protein,0.09722919325046467,Defense mechanisms,47,355,0.341544523659585,0.6334897732393839
Pseudodiploria186538,molybdopterin synthase activity,-0.7351050124335723,Coenzyme transport and metabolism,63,645,0.0457640264011967,0.2449456558415818
Pseudodiploria186540,G/U mismatch-specific uracil-DNA glycosylase activity,-0.3069936903253622,"Replication, recombination and repair",297,-275,0.0681106061268553,0.2449456558415818
Pseudodiploria186543,Mib_herc2,-0.9069334590576882,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186548,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0.507415465779131,RNA processing and modification,317,137,0.349957470357992,0.6334897732393839
Pseudodiploria186550,termination of RNA polymerase II transcription,-0.1745095323828624,Transcription,499,-67,0.567031613449666,0.8524081466086086
Pseudodiploria186552,Poly(ADP-ribose) polymerase catalytic domain,-0.12271406686395639,Amino acid transport and metabolism,288,243,0.112566335662496,0.28141583915624
Pseudodiploria186564,beta-galactosidase activity,0.1277162703855798,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria186577,assembly chaperone 1,0.08245127968697676,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186579,D-Tyr-tRNA(Tyr) deacylase,-0.04788817961122535,"Translation, ribosomal structure and biogenesis",310,437,0.00307642365879755,0.07691059146993875
Pseudodiploria186580,rRNA (cytosine-N4-)-methyltransferase activity,0.39137867124255643,Cell wall/membrane/envelope biogenesis,81,78,0.78421549487992,0.8524081466086086
Pseudodiploria186588,G-protein coupled receptor activity,-1.1790551858300156,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186593,diacylglycerol kinase activity,0.5269969053067063,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186604,Polycomb group ring finger,-0.6106623417136993,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186606,major facilitator superfamily,0.6093590000185577,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria186608,cGMP-inhibited cyclic-nucleotide phosphodiesterase activity,-0.09124863521081618,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186609,nad kinase,-0.6095767882129016,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria186611,"BCL (B-Cell lymphoma); contains BH1, BH2 regions",-0.2723276565506922,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186612,Globin,0.10518796132577579,Energy production and conversion,208,295,0.0995776167382165,0.27660449093949024
Pseudodiploria186620,Pleckstrin homology domain.,-0.5424354264696283,Cytoskeleton,274,-3,0.983848729865616,0.983848729865616
Pseudodiploria186638,cellular macromolecule catabolic process,0.07413216724771625,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186639,nuclear inner membrane organization,-1.221738581085221,RNA processing and modification,317,137,0.349957470357992,0.6334897732393839
Pseudodiploria186647,C-terminal protein lipidation,-1.4370321804842252,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186654,Adp-ribosylation factor,0.8734446815926976,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186688,MAK16 homolog,-0.044470206634636786,RNA processing and modification,317,137,0.349957470357992,0.6334897732393839
Pseudodiploria186692,complement activation,0.27318220992456377,Extracellular structures,52,904,0.0109451423467148,0.09120951955595667
Pseudodiploria186698,ATP binding,0.1578161196191021,Transcription,499,-67,0.567031613449666,0.8524081466086086
Pseudodiploria186699,peptide-O-fucosyltransferase activity,-0.9454364309090242,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria186702,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)",-0.32575844462091963,Lipid transport and metabolism,241,80,0.630850721326972,0.8524081466086086
Pseudodiploria186703,T cell proliferation involved in immune response,0.04482110878733089,"Translation, ribosomal structure and biogenesis",310,437,0.00307642365879755,0.07691059146993875
Pseudodiploria186705,AP endonuclease family 2,0.08526635777048071,"Replication, recombination and repair",297,-275,0.0681106061268553,0.2449456558415818
Pseudodiploria186711,stabilization of membrane potential,0.5015557012239658,Inorganic ion transport and metabolism,227,-32,0.850803506696864,0.8862536528092334
Pseudodiploria186715,Assists the folding of proteins upon ATP hydrolysis,0.13507218667083648,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186718,scavenger receptor activity,0.278811983655449,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria186720,dUTP metabolic process,-0.06162521974594481,Nucleotide transport and metabolism,101,344,0.178501499300787,0.4056852256836068
Pseudodiploria186725,Glutathione S-transferase,-0.2693230071249804,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186731,Protein phosphatase 1E (PP2C domain containing),-0.19229606307050076,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186732,Ubiquitin specific peptidase 1,0.22125329361044907,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186736,endoderm formation,-0.5412463368412433,Transcription,499,-67,0.567031613449666,0.8524081466086086
Pseudodiploria186751,glycerol channel activity,-0.7835003299517992,Carbohydrate transport and metabolism,302,67,0.652392451258224,0.8524081466086086
Pseudodiploria186754,AMP-binding enzyme,-0.41113159300223706,Lipid transport and metabolism,241,80,0.630850721326972,0.8524081466086086
Pseudodiploria186761,"Essential component of the vacuolar proton pump (V- ATPase), a multimeric enzyme that catalyzes the translocation of protons across the membranes. Required for assembly and activity of the V-ATPase",0.25547980502239886,Energy production and conversion,208,295,0.0995776167382165,0.27660449093949024
Pseudodiploria186770,Selenium binding protein 1,0.3339470351759808,Inorganic ion transport and metabolism,227,-32,0.850803506696864,0.8862536528092334
Pseudodiploria186772,Wnt-activated receptor activity,0.0441675925439707,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186779,methyltransferase,-0.7906610315655377,"Secondary metabolites biosynthesis, transport and catabolism",203,473,0.00912920523334143,0.09120951955595667
Pseudodiploria186780,"regulation of ATP-dependent microtubule motor activity, plus-end-directed",-0.19320013948927012,Cytoskeleton,274,-3,0.983848729865616,0.983848729865616
Pseudodiploria186783,melanocortin receptor activity,-0.25407995273094197,Signal transduction mechanisms,1143,-159,0.0500236196669149,0.2449456558415818
Pseudodiploria186788,"Nuclear receptor subfamily 2, group E, member 1",0.08615852403432087,Transcription,499,-67,0.567031613449666,0.8524081466086086
Pseudodiploria186795,G-protein coupled receptor activity,-0.1728482024846912,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186801,Thioesterase domain,0.8787553865871646,"Secondary metabolites biosynthesis, transport and catabolism",203,473,0.00912920523334143,0.09120951955595667
Pseudodiploria186805,cortical actin cytoskeleton organization,0.0550385408626476,"Replication, recombination and repair",297,-275,0.0681106061268553,0.2449456558415818
Pseudodiploria186806,LicD family,1.1944323872678562,Cell wall/membrane/envelope biogenesis,81,78,0.78421549487992,0.8524081466086086
Pseudodiploria186811,protein monoubiquitination,0.3984361289293937,"Posttranslational modification, protein turnover, chaperones",951,-28,0.74702730313881,0.8524081466086086
Pseudodiploria186818,Phosphatidylinositol N-acetylglucosaminyltransferase subunit C,-0.11642894943944926,Lipid transport and metabolism,241,80,0.630850721326972,0.8524081466086086
