"","pval","term","direction","color"
"1/22 peptide hormone secretion",0.0351173957158675,"GO:0030072",0,"skyblue2"
"6/54 regulation of feeding behavior",0.000845402504558635,"GO:0060259",0,"dodgerblue2"
"4/15 sensory processing",0.00101972279866782,"GO:0050893",0,"dodgerblue2"
"3/12 locomotion involved in locomotory behavior",0.00433170937967906,"GO:0031987",0,"dodgerblue2"
"6/43 regulation of postsynaptic membrane potential",0.000713797583347131,"GO:0060078;GO:0060079;GO:0099565",0,"dodgerblue2"
"12/169 cell surface receptor signaling pathway involved in cell-cell signaling",0.0340291247741519,"GO:1905114;GO:0016055;GO:0198738",0,"skyblue2"
"3/33 negative regulation of viral process",0.00026887187541035,"GO:1903901;GO:0048525",0,"dodgerblue2"
"0/17 negative regulation of viral genome replication",0.0111611090994963,"GO:0045071",0,"skyblue2"
"17/407 regulation of multi-organism process",6.00917457588889e-09,"GO:0043900",0,"dodgerblue2"
"4/127 negative regulation of multi-organism process",0.000475582928699334,"GO:0043901",0,"dodgerblue2"
"5/98 regulation of viral process",1.66287739556354e-05,"GO:1903900;GO:0050792",0,"dodgerblue2"
"5/128 regulation of symbiosis, encompassing mutualism through parasitism",0.000119607137553759,"GO:0043903",0,"dodgerblue2"
"2/54 regulation of viral genome replication",0.0195886409634379,"GO:0045069",0,"skyblue2"
"1/14 positive regulation of viral transcription",0.00163293644302443,"GO:0050434",0,"dodgerblue2"
"11/238 positive regulation of multi-organism process",2.83387543081608e-05,"GO:0043902",0,"dodgerblue2"
"2/60 positive regulation of viral process",0.00859497527546693,"GO:0048524;GO:1903902",0,"dodgerblue2"
"1/19 regulation of viral transcription",0.000946466141686782,"GO:0046782;GO:0043921;GO:0052472;GO:0052312",0,"dodgerblue2"
"1/44 interaction with symbiont",0.0158348100347929,"GO:0051702;GO:0051851",0,"skyblue2"
"2/63 modification of morphology or physiology of other organism",0.0294609142321174,"GO:0035821;GO:0051817",0,"skyblue2"
"1/10 positive regulation by host of viral transcription",0.00416699737209817,"GO:0043923",0,"dodgerblue2"
"9/220 regulation of DNA-binding transcription factor activity",0.0162512166545765,"GO:0051090",0,"skyblue2"
"5/49 negative regulation of NF-kappaB transcription factor activity",0.00904763445628112,"GO:0032088",0,"dodgerblue2"
"23/521 negative regulation of molecular function",0.0119133029360406,"GO:0044092",0,"skyblue2"
"12/230 regulation of response to biotic stimulus",1.58218204477585e-05,"GO:0045088;GO:0002831",0,"dodgerblue2"
"1/26 regulation of defense response to bacterium",0.0282717640964043,"GO:1900424",0,"skyblue2"
"3/36 regulation of antimicrobial humoral response",0.0435874565729045,"GO:0002784;GO:0002759",0,"skyblue2"
"31/524 regulation of response to external stimulus",6.33420906324058e-08,"GO:0032101",0,"dodgerblue2"
"17/352 regulation of immune response",0.00425375149318236,"GO:0050776",0,"dodgerblue2"
"10/194 regulation of immune effector process",0.00314428712885868,"GO:0002697",0,"dodgerblue2"
"1/13 regulation of antimicrobial peptide biosynthetic process",0.0407759688243987,"GO:0002805",0,"skyblue2"
"0/8 positive regulation of RIG-I signaling pathway",0.0093323439844279,"GO:1900246",0,"dodgerblue2"
"15/240 regulation of cytokine production",0.00381850783094547,"GO:0001817",0,"dodgerblue2"
"9/143 positive regulation of cytokine production",0.0308519078432881,"GO:0001819",0,"skyblue2"
"0/23 regulation of defense response to virus by host",0.0248790071460148,"GO:0050691",0,"skyblue2"
"17/299 regulation of defense response",0.0016592485008086,"GO:0031347",0,"dodgerblue2"
"2/61 regulation of defense response to virus",0.00175004905833552,"GO:0050688",0,"dodgerblue2"
"19/354 positive regulation of immune system process",0.00170576528268137,"GO:0002684",0,"dodgerblue2"
"6/58 pattern recognition receptor signaling pathway",0.0412007001922073,"GO:0002221",0,"skyblue2"
"29/614 regulation of immune system process",1.32369982598598e-05,"GO:0002682",0,"dodgerblue2"
"16/273 positive regulation of response to external stimulus",0.00113225466967539,"GO:0032103",0,"dodgerblue2"
"9/160 positive regulation of defense response",0.018965935269086,"GO:0045089;GO:0002833;GO:0031349",0,"skyblue2"
"4/76 response to tumor necrosis factor",0.0186101069062636,"GO:0034612;GO:0071356",0,"skyblue2"
"13/183 cytokine-mediated signaling pathway",0.0171650636673596,"GO:0019221",0,"skyblue2"
"18/420 response to cytokine",0.00117478375903565,"GO:0034097;GO:0071345",0,"dodgerblue2"
"23/496 defense response",0.046315323796128,"GO:0006952",0,"skyblue2"
"5/93 cellular response to biotic stimulus",0.0180721611362617,"GO:0071216;GO:0071219;GO:0071222",0,"skyblue2"
"18/328 response to bacterium",0.0294796979138668,"GO:0009617",0,"skyblue2"
"22/542 response to biotic stimulus",0.010851593908728,"GO:0051707;GO:0043207;GO:0009607",0,"skyblue2"
"5/85 regulation of DNA binding",0.0142599388854562,"GO:0051101",0,"skyblue2"
"8/248 regulation of binding",0.00510448097658396,"GO:0051098",0,"dodgerblue2"
"4/121 positive regulation of binding",0.0483586299059136,"GO:0051099",0,"skyblue2"
"27/467 cell death",0.00809249387968019,"GO:0006915;GO:0012501;GO:0008219",0,"dodgerblue2"
"22/438 positive regulation of cell death",0.0223693211516719,"GO:0010942;GO:0043065;GO:0043068",0,"skyblue2"
"2/30 alpha-beta T cell activation",0.0220482894192591,"GO:0046631;GO:0046632",0,"skyblue2"
"5/117 T cell activation",0.0317402920036512,"GO:0042110",0,"skyblue2"
"17/499 cell activation",0.0423498152486932,"GO:0001775;GO:0045321",0,"skyblue2"
"1/18 CD4-positive, alpha-beta T cell activation",0.0246899448072227,"GO:0035710;GO:0043367",0,"skyblue2"
"2/53 hematopoietic progenitor cell differentiation",0.0376877664313527,"GO:0002244",0,"skyblue2"
"12/434 immune system development",0.0444333941341037,"GO:0002520;GO:0030097;GO:0048534",0,"skyblue2"
"6/185 leukocyte differentiation",0.00617022074435473,"GO:0002521",0,"dodgerblue2"
"1/11 monocyte differentiation",0.0248509366727711,"GO:0030224;GO:1903131",0,"skyblue2"
"8/136 regulation of myeloid cell differentiation",0.0444104715981648,"GO:0045637",0,"skyblue2"
"11/216 regulation of hemopoiesis",0.00521355848115019,"GO:1903706",0,"dodgerblue2"
"4/75 regulation of leukocyte proliferation",0.0476718661848389,"GO:0032944;GO:0070663;GO:0050670",0,"skyblue2"
"9/203 regulation of cell activation",0.0103785065897941,"GO:0002694;GO:0050865;GO:0051249",0,"skyblue2"
"5/122 regulation of T cell activation",0.037012837120716,"GO:0050863;GO:1903037",0,"skyblue2"
"2/153 positive regulation of cell adhesion",0.0272450721074874,"GO:0045785",0,"skyblue2"
"5/159 regulation of cell-cell adhesion",0.0121460314494247,"GO:0022407",0,"skyblue2"
"6/267 regulation of cell adhesion",0.0019675583896831,"GO:0030155",0,"dodgerblue2"
"1/67 protein autoubiquitination",0.00185103904142312,"GO:0051865",0,"dodgerblue2"
"6/129 regulation of Notch signaling pathway",0.0294796979138668,"GO:0008593",0,"skyblue2"
"5/66 negative regulation of Notch signaling pathway",0.046767346591455,"GO:0045746",0,"skyblue2"
"2/79 regulation of ERBB signaling pathway",0.0248790071460148,"GO:1901184;GO:0042058",0,"skyblue2"
"5/63 apoptotic cell clearance",0.0440473260326612,"GO:0043277",0,"skyblue2"
"1/45 plasma membrane organization",0.0348707885729138,"GO:0007009",0,"skyblue2"
"29/670 central nervous system development",1.06910495169203e-05,"GO:0007417;GO:0007420;GO:0060322",0,"dodgerblue2"
"0/6 clathrin coat disassembly",0.0413211444255785,"GO:0016191;GO:0072318;GO:0072319",0,"skyblue2"
"1/62 regulation of receptor-mediated endocytosis",0.010851593908728,"GO:0048259",0,"skyblue2"
"8/355 regulation of vesicle-mediated transport",0.00219179474862299,"GO:0060627",0,"dodgerblue2"
"0/40 positive regulation of receptor-mediated endocytosis",0.0157834793286084,"GO:0048260",0,"skyblue2"
"4/195 regulation of endocytosis",0.00131247199405599,"GO:0030100",0,"dodgerblue2"
"3/124 positive regulation of endocytosis",0.0102330260741772,"GO:0045807",0,"skyblue2"
"7/214 regulation of reproductive process",0.0445503749265853,"GO:2000241",0,"skyblue2"
"3/116 positive regulation of reproductive process",0.0411391253358107,"GO:2000243",0,"skyblue2"
"12/263 biological adhesion",0.023198684004067,"GO:0007155;GO:0022610",0,"skyblue2"
"5/40 cell-substrate junction assembly",0.0290422291362811,"GO:0007044",0,"skyblue2"
"6/144 cell junction organization",0.00227406347794815,"GO:0034329;GO:0034330;GO:0045216",0,"dodgerblue2"
"9/203 regulation of body fluid levels",0.0340238192230793,"GO:0050878",0,"skyblue2"
"9/159 negative regulation of response to external stimulus",0.0376877664313527,"GO:0032102",0,"skyblue2"
"5/61 negative regulation of response to wounding",0.0169556546717216,"GO:1903035",0,"skyblue2"
"3/78 regulation of epithelial cell differentiation",0.00820783839507506,"GO:0030856",0,"dodgerblue2"
"18/400 negative regulation of cell population proliferation",0.00035077642331183,"GO:0008285",0,"dodgerblue2"
"0/28 regulation of keratinocyte proliferation",0.0142600663224574,"GO:0010837;GO:0010839",0,"skyblue2"
"5/196 regulation of epithelial cell proliferation",0.0102330260741772,"GO:0050678",0,"skyblue2"
"2/199 RNA localization",0.0467755391005372,"GO:0006403",0,"skyblue2"
"7/155 blastoderm segmentation",0.000503268533666551,"GO:0007350",0,"dodgerblue2"
"7/252 segmentation",0.0137512368355008,"GO:0009880;GO:0035282",0,"skyblue2"
"2/62 maternal determination of anterior/posterior axis, embryo",0.00272082511730229,"GO:0007314;GO:0008358",0,"dodgerblue2"
"3/114 embryonic axis specification",0.0142599388854562,"GO:0000578;GO:0007351;GO:0008595",0,"skyblue2"
"18/561 pattern specification process",5.4311461362349e-05,"GO:0003002;GO:0007389",0,"dodgerblue2"
"9/281 developmental maturation",0.00802736102622566,"GO:0021700;GO:0048469",0,"dodgerblue2"
"2/58 cytoplasm organization",0.000595179724971955,"GO:0007028;GO:0007315",0,"dodgerblue2"
"4/161 oocyte differentiation",0.0272999708210542,"GO:0009994;GO:0048599",0,"skyblue2"
"14/686 germ cell development",0.0121245192146378,"GO:0007281;GO:0007292;GO:0048477",0,"skyblue2"
"3/94 oocyte construction",0.00175004905833552,"GO:0007308;GO:0007309",0,"dodgerblue2"
"0/9 protein localization to cell cortex",0.0233443417814894,"GO:0072697",0,"skyblue2"
"0/133 protein localization to cell periphery",0.041255329018544,"GO:1990778",0,"skyblue2"
"3/130 neural precursor cell proliferation",0.0103372655039003,"GO:0007405;GO:0061351;GO:0072089",0,"skyblue2"
"13/326 cell fate commitment",0.0165119510185686,"GO:0045165",0,"skyblue2"
"2/118 negative regulation of Wnt signaling pathway",0.0134311381035424,"GO:0030178;GO:0090090",0,"skyblue2"
"3/148 maintenance of cell number",0.0194411607246988,"GO:0019827;GO:0098727",0,"skyblue2"
"3/24 retina layer formation",0.016862311525623,"GO:0010842",0,"skyblue2"
"17/223 camera-type eye development",0.00531116185496083,"GO:0043010",0,"dodgerblue2"
"18/325 sensory organ morphogenesis",0.000317747900292581,"GO:0090596;GO:0048592",0,"dodgerblue2"
"24/562 sensory organ development",1.40500478905113e-06,"GO:0001654;GO:0007423",0,"dodgerblue2"
"2/199 compound eye development",0.00435278319874312,"GO:0001745;GO:0048749",0,"dodgerblue2"
"2/36 neuromuscular process controlling balance",0.000491349215548787,"GO:0050885",0,"dodgerblue2"
"4/63 neuroepithelial cell differentiation",0.00348771873999049,"GO:0060563",0,"dodgerblue2"
"3/43 inner ear auditory receptor cell differentiation",0.0170843970117051,"GO:0042491",0,"skyblue2"
"11/352 epithelial cell development",0.00123324226286787,"GO:0002064;GO:0002065;GO:0002066",0,"dodgerblue2"
"20/483 epithelial cell differentiation",0.000174055719311165,"GO:0030855",0,"dodgerblue2"
"8/198 epidermis development",0.000150319728462308,"GO:0008544",0,"dodgerblue2"
"7/132 epidermal cell differentiation",0.00817642363365821,"GO:0009913",0,"dodgerblue2"
"5/145 ear development",0.036411127366725,"GO:0043583;GO:0048839",0,"skyblue2"
"3/72 mechanoreceptor differentiation",0.0245178509969829,"GO:0042490;GO:0060113",0,"skyblue2"
"1/26 inner ear receptor cell stereocilium organization",0.0117586316823637,"GO:0060122",0,"skyblue2"
"29/581 embryonic morphogenesis",8.74713290052305e-05,"GO:0048598",0,"dodgerblue2"
"14/245 embryonic organ morphogenesis",0.0444104715981648,"GO:0048562",0,"skyblue2"
"16/351 embryonic organ development",0.00817642363365821,"GO:0048568",0,"dodgerblue2"
"15/303 response to growth factor",0.000458933994322703,"GO:0071363;GO:0070848",0,"dodgerblue2"
"15/374 enzyme linked receptor protein signaling pathway",1.33113500829141e-05,"GO:0007167;GO:0007169",0,"dodgerblue2"
"3/59 transforming growth factor beta receptor signaling pathway",0.0165083278821032,"GO:0007179",0,"skyblue2"
"3/199 regulation of cellular response to growth factor stimulus",0.0348987176162161,"GO:0090287",0,"skyblue2"
"2/152 regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.0377746448141345,"GO:0090092",0,"skyblue2"
"0/72 regulation of BMP signaling pathway",0.0122164970007717,"GO:0030510",0,"skyblue2"
"0/38 negative regulation of BMP signaling pathway",0.0458281283694036,"GO:0030514",0,"skyblue2"
"0/10 amnioserosa formation",0.0319008633923395,"GO:0007313;GO:0007378",0,"skyblue2"
"28/521 circulatory system development",0.00622206108413855,"GO:0072359",0,"dodgerblue2"
"0/17 lumen formation, open tracheal system",0.0321807637472855,"GO:0035149",0,"skyblue2"
"26/639 tube morphogenesis",9.80674565309014e-05,"GO:0035239;GO:0060562",0,"dodgerblue2"
"26/682 tissue morphogenesis",0.000616098981718873,"GO:0002009;GO:0048729",0,"dodgerblue2"
"3/97 dorsal closure",0.0294796979138668,"GO:0007391",0,"skyblue2"
"4/297 appendage development",0.0111980597212702,"GO:0035107;GO:0048736",0,"skyblue2"
"0/255 wing disc development",0.00510448097658396,"GO:0007472;GO:0007476;GO:0035114;GO:0035120;GO:0035220;GO:0048737",0,"dodgerblue2"
"7/426 post-embryonic animal organ development",0.00266161270376125,"GO:0048569;GO:0007444",0,"dodgerblue2"
"4/355 instar larval or pupal development",0.0176974740704724,"GO:0002165;GO:0007560;GO:0048563;GO:0009886;GO:0007552;GO:0048707",0,"skyblue2"
"0/64 leg disc development",0.0444104715981648,"GO:0007478;GO:0007480;GO:0035218",0,"skyblue2"
"1/19 regulation of development, heterochronic",0.036411127366725,"GO:0040034",0,"skyblue2"
"13/625 post-embryonic development",0.000279365715489513,"GO:0009791",0,"dodgerblue2"
"5/227 nematode larval development",0.036411127366725,"GO:0002119",0,"skyblue2"
"6/317 larval development",0.0449786246380403,"GO:0002164",0,"skyblue2"
"0/38 regulation of Rho protein signal transduction",0.00611261931782014,"GO:0035023",0,"dodgerblue2"
"0/153 regulation of small GTPase mediated signal transduction",0.0176061622146538,"GO:0046578;GO:0051056",0,"skyblue2"
"1/163 regulation of microtubule-based process",0.0444104715981648,"GO:0032886;GO:0070507",0,"skyblue2"
"0/20 regulation of microtubule depolymerization",0.00828435084586222,"GO:0031114",0,"dodgerblue2"
"0/14 negative regulation of microtubule depolymerization",0.018965935269086,"GO:0007026",0,"skyblue2"
"0/50 regulation of microtubule polymerization or depolymerization",0.00974941888381034,"GO:0031110",0,"dodgerblue2"
"2/181 regulation of supramolecular fiber organization",0.0167303962182842,"GO:1902903",0,"skyblue2"
"0/21 positive regulation of microtubule polymerization or depolymerization",0.0420736681335297,"GO:0031112;GO:0031116",0,"skyblue2"
"3/291 regulation of cytoskeleton organization",0.0112040227054529,"GO:0051493",0,"skyblue2"
"1/69 regulation of actomyosin structure organization",0.0138029791001207,"GO:0032231;GO:0051492;GO:0110020",0,"skyblue2"
"2/186 regulation of actin filament-based process",0.0423498152486932,"GO:0032956;GO:0032970",0,"skyblue2"
"1/148 regulation of organelle assembly",0.030007714245897,"GO:1902115",0,"skyblue2"
"12/635 regulation of cellular component biogenesis",2.47942531509445e-05,"GO:0044087",0,"dodgerblue2"
"4/315 positive regulation of cellular component biogenesis",0.000243912257010706,"GO:0044089",0,"dodgerblue2"
"2/137 regulation of synapse assembly",0.0357902646340368,"GO:0008582;GO:0051963;GO:1904396",0,"skyblue2"
"8/220 regulation of synapse structure or activity",0.000279365715489513,"GO:0050807;GO:0050803",0,"dodgerblue2"
"5/147 regulation of axonogenesis",0.00433170937967906,"GO:0050770",0,"dodgerblue2"
"1/83 regulation of dendrite morphogenesis",0.0344449909785327,"GO:0048814",0,"skyblue2"
"9/324 regulation of cell morphogenesis",0.000132636840716674,"GO:0022604",0,"dodgerblue2"
"6/224 regulation of cell morphogenesis involved in differentiation",0.00292807625567763,"GO:0010769",0,"dodgerblue2"
"28/591 regulation of anatomical structure morphogenesis",1.5131625945439e-07,"GO:0022603",0,"dodgerblue2"
"24/557 positive regulation of cell differentiation",0.000952101719955108,"GO:0045597",0,"dodgerblue2"
"22/576 regulation of cell projection organization",2.9461176928912e-06,"GO:0010975;GO:0045664;GO:0120035;GO:0031344",0,"dodgerblue2"
"8/335 positive regulation of cell projection organization",0.0152192998850013,"GO:0010976;GO:0031346;GO:0045666",0,"skyblue2"
"2/124 regulation of dendrite development",0.0108674065341583,"GO:0050773",0,"skyblue2"
"9/421 positive regulation of cell development",0.00529046210926067,"GO:0010720;GO:0050769;GO:0051962",0,"dodgerblue2"
"27/752 regulation of nervous system development",3.72166907449349e-05,"GO:0060284;GO:0050767;GO:0051960",0,"dodgerblue2"
"14/417 regulation of anatomical structure size",0.037012837120716,"GO:0090066",0,"skyblue2"
"4/198 regulation of cell size",0.00276278366486984,"GO:0008361",0,"dodgerblue2"
"4/286 regulation of cellular component size",0.0299279132473535,"GO:0032535",0,"skyblue2"
"14/294 positive regulation of growth",0.0317402920036512,"GO:0045927",0,"skyblue2"
"17/410 regulation of developmental growth",0.00084029487393106,"GO:0048638",0,"dodgerblue2"
"22/607 regulation of growth",5.93568844230135e-05,"GO:0040008",0,"dodgerblue2"
"9/287 regulation of cell growth",0.00433170937967906,"GO:0001558",0,"dodgerblue2"
"2/93 regulation of extent of cell growth",0.0449411650936899,"GO:0030516;GO:0061387",0,"skyblue2"
"3/65 regulation of striated muscle cell differentiation",0.00531116185496083,"GO:0051153",0,"dodgerblue2"
"3/30 regulation of myotube differentiation",0.0496253376721505,"GO:0010830",0,"skyblue2"
"5/113 regulation of muscle cell differentiation",0.00836853401138782,"GO:0051147",0,"dodgerblue2"
"26/406 negative regulation of cell differentiation",0.00226088889197654,"GO:0045596",0,"dodgerblue2"
"2/37 negative regulation of muscle cell differentiation",0.0494197375234176,"GO:0051148",0,"skyblue2"
"6/210 negative regulation of growth",0.00395697187508029,"GO:0045926",0,"dodgerblue2"
"35/705 negative regulation of multicellular organismal process",5.58664926358405e-06,"GO:0051241;GO:0051093",0,"dodgerblue2"
"16/288 negative regulation of nervous system development",0.0150571901495282,"GO:0010721;GO:0050768;GO:0051961",0,"skyblue2"
"9/146 negative regulation of neuron differentiation",0.0200335279233367,"GO:0045665",0,"skyblue2"
"5/118 negative regulation of cell projection organization",0.0117586316823637,"GO:0010977;GO:0031345",0,"skyblue2"
"18/485 negative regulation of cellular component organization",0.00286698718073044,"GO:0051129",0,"dodgerblue2"
"2/10 regulation of transcription from RNA polymerase II promoter in response to hypoxia",0.0369168068104902,"GO:0061418",0,"skyblue2"
"23/255 response to oxygen levels",0.00512538914127134,"GO:0001666;GO:0036293;GO:0070482",0,"dodgerblue2"
"7/112 cellular response to oxygen levels",0.0193321040700543,"GO:0036294;GO:0071453;GO:0071456",0,"skyblue2"
"25/585 negative regulation of cell death",0.0200335279233367,"GO:0043066;GO:0043069;GO:0060548",0,"skyblue2"
"1/74 regulation of response to oxidative stress",0.0444104715981648,"GO:1900407;GO:1902882",0,"skyblue2"
"4/78 placenta development",0.0386141530397547,"GO:0001890",0,"skyblue2"
"2/41 embryonic placenta development",0.0388180385479309,"GO:0001892",0,"skyblue2"
"18/703 intracellular signal transduction",1.05434238366563e-05,"GO:0035556",0,"dodgerblue2"
"13/464 protein phosphorylation",0.00393001915400712,"GO:0006468",0,"dodgerblue2"
"3/135 protein autophosphorylation",0.0143069147607112,"GO:0046777",0,"skyblue2"
"12/108 regulation of synaptic plasticity",0.000170261663534519,"GO:0048167",0,"dodgerblue2"
"4/21 regulation of long-term synaptic potentiation",0.0296178713417566,"GO:1900271",0,"skyblue2"
"9/84 positive regulation of synaptic transmission",0.000317747900292581,"GO:0050806",0,"dodgerblue2"
"2/10 regulation of synaptic transmission, dopaminergic",0.0373713959054638,"GO:0032225",0,"skyblue2"
"22/242 regulation of trans-synaptic signaling",3.40103168342491e-05,"GO:0050804;GO:0099177",0,"dodgerblue2"
"3/35 positive regulation of neurological system process",0.0256592865392748,"GO:0031646",0,"skyblue2"
"1/21 modulation of excitatory postsynaptic potential",0.0432702393058628,"GO:0098815",0,"skyblue2"
"12/328 negative regulation of intracellular signal transduction",0.0046408955071197,"GO:1902532",0,"dodgerblue2"
"1/5 negative regulation of amyloid-beta formation",0.0294796979138668,"GO:1902430",0,"skyblue2"
"1/7 negative regulation of amyloid precursor protein catabolic process",0.0473446813662805,"GO:1902992",0,"skyblue2"
"9/331 negative regulation of phosphate metabolic process",0.00261628543900409,"GO:0001933;GO:0042326;GO:0045936;GO:0010563",0,"dodgerblue2"
"4/105 negative regulation of MAPK cascade",0.04642412891967,"GO:0043409",0,"skyblue2"
"8/372 negative regulation of protein modification process",0.00626440237010987,"GO:0031400",0,"dodgerblue2"
"15/582 negative regulation of protein metabolic process",0.00117478375903565,"GO:0051248;GO:0032269",0,"dodgerblue2"
"1/74 regulation of I-kappaB kinase/NF-kappaB signaling",0.0469729904092688,"GO:0043122;GO:0043123",0,"skyblue2"
"16/485 positive regulation of intracellular signal transduction",0.0023194097582735,"GO:1902533",0,"dodgerblue2"
"0/10 regulation of cAMP-dependent protein kinase activity",0.0444923999501365,"GO:2000479",0,"skyblue2"
"16/548 regulation of transferase activity",0.0195886409634379,"GO:0043549;GO:0051338;GO:0045859",0,"skyblue2"
"9/293 regulation of protein serine/threonine kinase activity",0.0220482894192591,"GO:0071900",0,"skyblue2"
"13/358 regulation of MAPK cascade",0.0208118765201522,"GO:0043408",0,"skyblue2"
"22/700 regulation of protein phosphorylation",0.000637578841455617,"GO:0001932",0,"dodgerblue2"
"8/189 regulation of MAP kinase activity",0.0485770349581758,"GO:0043405;GO:0043406",0,"skyblue2"
"24/543 positive regulation of phosphate metabolic process",0.0128687585742268,"GO:0001934;GO:0042327;GO:0045937;GO:0010562",0,"skyblue2"
"24/631 positive regulation of protein modification process",0.00425375149318236,"GO:0031401",0,"dodgerblue2"
"6/83 positive regulation of vasculature development",0.0229968528009334,"GO:0045766;GO:1904018",0,"skyblue2"
"1/50 negative regulation of vasculature development",0.0420537437825095,"GO:0016525;GO:2000181;GO:1901343",0,"skyblue2"
"7/134 regulation of vasculature development",0.000317747900292581,"GO:0045765;GO:1901342",0,"dodgerblue2"
"8/160 negative regulation of locomotion",0.00185103904142312,"GO:0040013;GO:0051271;GO:2000146;GO:0030336",0,"dodgerblue2"
"7/137 regulation of epithelial cell migration",0.0186101069062636,"GO:0010632",0,"skyblue2"
"20/492 regulation of cellular component movement",3.9764346495018e-06,"GO:0030334;GO:2000145;GO:0051270",0,"dodgerblue2"
"0/16 regulation of vascular associated smooth muscle cell migration",0.013789183771334,"GO:1904752;GO:1904754",0,"skyblue2"
"3/41 regulation of smooth muscle cell migration",0.0176061622146538,"GO:0014910",0,"skyblue2"
"24/590 regulation of locomotion",8.23291698742155e-08,"GO:0040012",0,"dodgerblue2"
"10/259 positive regulation of cellular component movement",0.00198764151522294,"GO:0030335;GO:2000147;GO:0051272",0,"dodgerblue2"
"11/317 positive regulation of locomotion",0.000263830723023175,"GO:0040017",0,"dodgerblue2"
"0/11 striated muscle adaptation",0.0455264288793421,"GO:0003299;GO:0014887;GO:0014888;GO:0014898",0,"skyblue2"
"1/20 response to gonadotropin",0.0272999708210542,"GO:0034698",0,"skyblue2"
"16/314 cellular response to hormone stimulus",0.0133163147298115,"GO:0032870",0,"skyblue2"
"32/628 cellular response to endogenous stimulus",9.80674565309014e-05,"GO:0071495",0,"dodgerblue2"
"29/529 cellular response to oxygen-containing compound",0.00185103904142312,"GO:1901701",0,"dodgerblue2"
"2/19 response to angiotensin",0.00185103904142312,"GO:1904385;GO:1990776",0,"dodgerblue2"
"21/379 cellular response to nitrogen compound",0.000117442956844472,"GO:1901699;GO:0071417",0,"dodgerblue2"
"11/202 cellular response to peptide",0.00494707805394037,"GO:0071375;GO:1901653",0,"dodgerblue2"
"32/683 response to nitrogen compound",0.00364048800742058,"GO:0010243;GO:1901698",0,"dodgerblue2"
"16/290 response to peptide",0.00333912457351273,"GO:0043434;GO:1901652",0,"dodgerblue2"
"4/29 response to electrical stimulus",0.0236122073385726,"GO:0051602",0,"skyblue2"
"25/529 response to hormone",0.0251951542731935,"GO:0009725",0,"skyblue2"
"2/6 response to ozone",0.0455264288793421,"GO:0010193",0,"skyblue2"
