Acropora_016864	Function Unknown
Acropora_015074	Transcription
Acropora_005697	Posttranslational modification, protein turnover, chaperones
Acropora_022365	
Acropora_023693	Replication, recombination and repair
Acropora_006641	Extracellular structures
Acropora_026676	Function Unknown
Acropora_027634	Function Unknown
Acropora_003370	Lipid transport and metabolism
Acropora_015276	Function Unknown
Acropora_010242	Nucleotide transport and metabolism
Acropora_031056	Posttranslational modification, protein turnover, chaperones
Acropora_022497	Secondary metabolites biosynthesis, transport and catabolism
Acropora_014941	RNA processing and modification
Acropora_015734	Intracellular trafficking, secretion, and vesicular transport
Acropora_032577	Secondary metabolites biosynthesis, transport and catabolism
Acropora_027455	Function Unknown
Acropora_020844	Posttranslational modification, protein turnover, chaperones
Acropora_025585	
Acropora_019243	Posttranslational modification, protein turnover, chaperones
Acropora_010553	
Acropora_029928	Inorganic ion transport and metabolism
Acropora_031413	Translation, ribosomal structure and biogenesis
Acropora_009304	Posttranslational modification, protein turnover, chaperones
Acropora_010241	Nucleotide transport and metabolism
Acropora_029321	Signal transduction mechanisms
Acropora_006389	Function Unknown
Acropora_001133	RNA processing and modification
Acropora_006556	Replication, recombination and repair
Acropora_012559	Lipid transport and metabolism
Acropora_031040	Nucleotide transport and metabolism
Acropora_014991	Posttranslational modification, protein turnover, chaperones
Acropora_028235	Defense mechanisms
Acropora_010365	Function Unknown
Acropora_007896	Chromatin structure and dynamics
Acropora_032810	
Acropora_028194	Transcription
Acropora_021832	Function Unknown
Acropora_013015	Transcription
Acropora_011023	Inorganic ion transport and metabolism
Acropora_024973	Posttranslational modification, protein turnover, chaperones
Acropora_028613	Replication, recombination and repair
Acropora_029961	Signal transduction mechanisms
Acropora_006987	RNA processing and modification
Acropora_012910	Posttranslational modification, protein turnover, chaperones
Acropora_029769	Cell cycle control, cell division, chromosome partitioning
Acropora_003375	Transcription
Acropora_022927	
Acropora_022238	Replication, recombination and repair
Acropora_015978	Secondary metabolites biosynthesis, transport and catabolism
Acropora_004032	Amino acid transport and metabolism
Acropora_007019	Transcription
Acropora_013326	Posttranslational modification, protein turnover, chaperones
Acropora_027874	Function Unknown
Acropora_029911	Replication, recombination and repair
Acropora_013374	Lipid transport and metabolism
Acropora_026145	Lipid transport and metabolism
Acropora_022958	Intracellular trafficking, secretion, and vesicular transport
Acropora_024141	Nucleotide transport and metabolism
Acropora_004505	Chromatin structure and dynamics
Acropora_010505	Function Unknown
Acropora_008645	RNA processing and modification
Acropora_014304	Intracellular trafficking, secretion, and vesicular transport
Acropora_024436	Coenzyme transport and metabolism
Acropora_022213	Intracellular trafficking, secretion, and vesicular transport
Acropora_016026	
Acropora_006685	Transcription
Acropora_002643	
Acropora_029865	Translation, ribosomal structure and biogenesis
Acropora_011451	
Acropora_018391	Translation, ribosomal structure and biogenesis
Acropora_016209	Signal transduction mechanisms
Acropora_033259	Amino acid transport and metabolism
Acropora_029560	Signal transduction mechanisms
Acropora_005457	Carbohydrate transport and metabolism
Acropora_014487	Replication, recombination and repair
Acropora_003939	Amino acid transport and metabolism
Acropora_030932	Signal transduction mechanisms
Acropora_006862	Function Unknown
Acropora_011890	Replication, recombination and repair
Acropora_018667	Signal transduction mechanisms
Acropora_022035	RNA processing and modification
Acropora_025899	Posttranslational modification, protein turnover, chaperones
Acropora_006508	Intracellular trafficking, secretion, and vesicular transport
Acropora_014903	Nuclear structure
Acropora_033082	Signal transduction mechanisms
Acropora_009411	Function Unknown
Acropora_015466	Posttranslational modification, protein turnover, chaperones
Acropora_003740	Posttranslational modification, protein turnover, chaperones
Acropora_009402	Posttranslational modification, protein turnover, chaperones
Acropora_004800	
Acropora_013876	Function Unknown
Acropora_024345	Translation, ribosomal structure and biogenesis
Acropora_000762	Transcription
Acropora_020072	Lipid transport and metabolism
Acropora_019926	Function Unknown
Acropora_018085	Amino acid transport and metabolism
Acropora_009263	Function Unknown
Acropora_008665	
Acropora_030976	Function Unknown
Acropora_006217	Function Unknown
Acropora_006672	Function Unknown
Acropora_018168	Amino acid transport and metabolism
Acropora_004537	RNA processing and modification
Acropora_023896	Transcription
Acropora_004405	Carbohydrate transport and metabolism
Acropora_027400	Posttranslational modification, protein turnover, chaperones
Acropora_009790	Function Unknown
Acropora_022223	Amino acid transport and metabolism
Acropora_005080	Function Unknown
Acropora_012066	Posttranslational modification, protein turnover, chaperones
Acropora_001078	Posttranslational modification, protein turnover, chaperones
Acropora_031073	Signal transduction mechanisms
Acropora_013885	
Acropora_005720	Signal transduction mechanisms
Acropora_000629	Amino acid transport and metabolism
Acropora_001676	Function Unknown
Acropora_019931	Posttranslational modification, protein turnover, chaperones
Acropora_021983	Intracellular trafficking, secretion, and vesicular transport
Acropora_003664	Amino acid transport and metabolism
Acropora_023527	Lipid transport and metabolism
Acropora_008958	Intracellular trafficking, secretion, and vesicular transport
Acropora_031822	Replication, recombination and repair
Acropora_003876	Function Unknown
Acropora_010170	Cell cycle control, cell division, chromosome partitioning
Acropora_001109	
Acropora_010872	Posttranslational modification, protein turnover, chaperones
Acropora_026093	Inorganic ion transport and metabolism
Acropora_005421	Intracellular trafficking, secretion, and vesicular transport
Acropora_030818	Function Unknown
Acropora_013371	Function Unknown
Acropora_022998	Translation, ribosomal structure and biogenesis
Acropora_004807	Replication, recombination and repair
Acropora_016136	Signal transduction mechanisms
Acropora_025983	Signal transduction mechanisms
Acropora_009448	Intracellular trafficking, secretion, and vesicular transport
Acropora_021924	Function Unknown
Acropora_015388	Secondary metabolites biosynthesis, transport and catabolism
Acropora_004254	Energy production and conversion
Acropora_000120	Posttranslational modification, protein turnover, chaperones
Acropora_018909	Function Unknown
Acropora_012387	Function Unknown
Acropora_004498	Posttranslational modification, protein turnover, chaperones
Acropora_016041	Transcription
Acropora_018435	Function Unknown
Acropora_001258	
Acropora_015686	Signal transduction mechanisms
Acropora_028786	Replication, recombination and repair
Acropora_005894	Posttranslational modification, protein turnover, chaperones
Acropora_003862	Intracellular trafficking, secretion, and vesicular transport
Acropora_024528	Signal transduction mechanisms
Acropora_007792	Translation, ribosomal structure and biogenesis
Acropora_024314	Translation, ribosomal structure and biogenesis
Acropora_022436	Translation, ribosomal structure and biogenesis
Acropora_031453	Signal transduction mechanisms
Acropora_002488	Signal transduction mechanisms
Acropora_026083	Translation, ribosomal structure and biogenesis
Acropora_021584	Posttranslational modification, protein turnover, chaperones
Acropora_022273	Posttranslational modification, protein turnover, chaperones
Acropora_028552	Secondary metabolites biosynthesis, transport and catabolism
Acropora_025085	Cytoskeleton
Acropora_017040	Signal transduction mechanisms
Acropora_020249	Function Unknown
Acropora_002212	Transcription
Acropora_022759	RNA processing and modification
Acropora_011391	Transcription
Acropora_001837	Lipid transport and metabolism
Acropora_013982	Function Unknown
Acropora_025187	Replication, recombination and repair
Acropora_008420	
Acropora_022964	
Acropora_004230	Cell cycle control, cell division, chromosome partitioning
Acropora_004228	Cell cycle control, cell division, chromosome partitioning
Acropora_025314	
Acropora_023398	
Acropora_006441	Secondary metabolites biosynthesis, transport and catabolism
Acropora_006959	
Acropora_016362	
Acropora_014700	
Acropora_015211	RNA processing and modification
Acropora_022240	
Acropora_013096	Posttranslational modification, protein turnover, chaperones
Acropora_009232	
Acropora_025912	Function Unknown
Acropora_001124	Amino acid transport and metabolism
Acropora_024101	Signal transduction mechanisms
Acropora_002575	Posttranslational modification, protein turnover, chaperones
Acropora_003308	
Acropora_007652	Function Unknown
Acropora_007522	Posttranslational modification, protein turnover, chaperones
Acropora_015429	Energy production and conversion
Acropora_022578	Replication, recombination and repair
Acropora_017656	Lipid transport and metabolism
Acropora_027871	Energy production and conversion
Acropora_013627	Intracellular trafficking, secretion, and vesicular transport
Acropora_010475	Function Unknown
Acropora_010860	Signal transduction mechanisms
Acropora_011678	Function Unknown
Acropora_003572	Signal transduction mechanisms
Acropora_005931	Secondary metabolites biosynthesis, transport and catabolism
Acropora_025953	RNA processing and modification
Acropora_030924	Function Unknown
Acropora_003575	Signal transduction mechanisms
Acropora_013958	Signal transduction mechanisms
Acropora_031445	Signal transduction mechanisms
Acropora_011674	Function Unknown
Acropora_017167	Signal transduction mechanisms
Acropora_004247	Function Unknown
Acropora_013315	Function Unknown
Acropora_026305	Cell cycle control, cell division, chromosome partitioning
Acropora_016051	Signal transduction mechanisms
Acropora_024385	Transcription
Acropora_023975	RNA processing and modification
Acropora_007878	Posttranslational modification, protein turnover, chaperones
Acropora_028889	Posttranslational modification, protein turnover, chaperones
Acropora_025669	Function Unknown
Acropora_031858	Energy production and conversion
Acropora_34352	Replication, recombination and repair
Acropora_017463	Translation, ribosomal structure and biogenesis
Acropora_020023	Lipid transport and metabolism
Acropora_000245	Translation, ribosomal structure and biogenesis
Acropora_020537	Transcription
Acropora_002475	Posttranslational modification, protein turnover, chaperones
Acropora_000941	Function Unknown
Acropora_033376	Transcription
Acropora_021292	Transcription
Acropora_020007	Signal transduction mechanisms
Acropora_025197	Replication, recombination and repair
Acropora_013729	
Acropora_013426	Cytoskeleton
Acropora_003615	Cell wall/membrane/envelope biogenesis
Acropora_006689	
Acropora_013356	Inorganic ion transport and metabolism
Acropora_009009	Function Unknown
Acropora_007868	Signal transduction mechanisms
Acropora_024238	Carbohydrate transport and metabolism
Acropora_003076	Function Unknown
Acropora_004593	Carbohydrate transport and metabolism
Acropora_018133	Signal transduction mechanisms
Acropora_018342	Translation, ribosomal structure and biogenesis
Acropora_010807	Signal transduction mechanisms
Acropora_002388	Energy production and conversion
Acropora_001654	Signal transduction mechanisms
Acropora_021101	Function Unknown
Acropora_022537	RNA processing and modification
Acropora_026206	Transcription
Acropora_018026	Energy production and conversion
Acropora_000932	Posttranslational modification, protein turnover, chaperones
Acropora_019696	Function Unknown
Acropora_029937	Posttranslational modification, protein turnover, chaperones
Acropora_015577	Posttranslational modification, protein turnover, chaperones
Acropora_025961	Function Unknown
Acropora_008053	Signal transduction mechanisms
Acropora_019625	Carbohydrate transport and metabolism
Acropora_010764	Function Unknown
Acropora_005469	Carbohydrate transport and metabolism
Acropora_026048	Inorganic ion transport and metabolism
Acropora_005920	Carbohydrate transport and metabolism
Acropora_019914	Amino acid transport and metabolism
Acropora_032718	
Acropora_027984	Signal transduction mechanisms
Acropora_018196	Coenzyme transport and metabolism
Acropora_002285	Function Unknown
Acropora_010945	Function Unknown
Acropora_004435	Cytoskeleton
Acropora_024384	Replication, recombination and repair
Acropora_003605	Intracellular trafficking, secretion, and vesicular transport
Acropora_014344	
Acropora_009384	Signal transduction mechanisms
Acropora_014614	
Acropora_011608	Function Unknown
Acropora_015183	Lipid transport and metabolism
Acropora_017498	Energy production and conversion
Acropora_012552	Function Unknown
Acropora_031696	Defense mechanisms
Acropora_001667	Carbohydrate transport and metabolism
Acropora_000151	Function Unknown
Acropora_020596	Intracellular trafficking, secretion, and vesicular transport
Acropora_026562	
Acropora_019200	Intracellular trafficking, secretion, and vesicular transport
Acropora_021232	Amino acid transport and metabolism
Acropora_020681	Posttranslational modification, protein turnover, chaperones
Acropora_008810	
Acropora_021640	Posttranslational modification, protein turnover, chaperones
Acropora_024061	Signal transduction mechanisms
Acropora_031296	Translation, ribosomal structure and biogenesis
Acropora_017884	Replication, recombination and repair
Acropora_021506	Posttranslational modification, protein turnover, chaperones
Acropora_031026	Signal transduction mechanisms
Acropora_006218	Function Unknown
Acropora_021344	
Acropora_008943	Posttranslational modification, protein turnover, chaperones
Acropora_006534	Secondary metabolites biosynthesis, transport and catabolism
Acropora_024872	Function Unknown
Acropora_008171	Secondary metabolites biosynthesis, transport and catabolism
Acropora_020634	Transcription
Acropora_029517	Cell wall/membrane/envelope biogenesis
Acropora_033783	RNA processing and modification
Acropora_017723	Replication, recombination and repair
Acropora_028074	Signal transduction mechanisms
Acropora_033416	Function Unknown
Acropora_007518	Transcription
Acropora_011019	RNA processing and modification
Acropora_015673	Cytoskeleton
Acropora_014513	Replication, recombination and repair
Acropora_006525	Signal transduction mechanisms
Acropora_033511	Transcription
Acropora_030114	
Acropora_003949	Signal transduction mechanisms
Acropora_009202	Secondary metabolites biosynthesis, transport and catabolism
Acropora_006227	Function Unknown
Acropora_032734	Translation, ribosomal structure and biogenesis
Acropora_013071	Carbohydrate transport and metabolism
Acropora_021070	
Acropora_030954	Carbohydrate transport and metabolism
Acropora_026407	Signal transduction mechanisms
Acropora_004121	Posttranslational modification, protein turnover, chaperones
Acropora_009154	Translation, ribosomal structure and biogenesis
Acropora_029041	Function Unknown
Acropora_008408	
Acropora_026549	
Acropora_008267	Signal transduction mechanisms
Acropora_017297	Function Unknown
Acropora_002270	Cell wall/membrane/envelope biogenesis
Acropora_000384	Signal transduction mechanisms
Acropora_028824	Function Unknown
Acropora_007992	Posttranslational modification, protein turnover, chaperones
Acropora_020459	Cytoskeleton
Acropora_022412	Function Unknown
Acropora_005669	Replication, recombination and repair
Acropora_017991	Intracellular trafficking, secretion, and vesicular transport
Acropora_032166	Energy production and conversion
Acropora_34492	Energy production and conversion
Acropora_031104	Transcription
Acropora_014829	Function Unknown
Acropora_019410	Lipid transport and metabolism
Acropora_026198	Transcription
Acropora_006747	Function Unknown
Acropora_015218	Function Unknown
Acropora_014864	Signal transduction mechanisms
Acropora_009144	
Acropora_029799	Function Unknown
Acropora_016384	Posttranslational modification, protein turnover, chaperones
Acropora_031217	Posttranslational modification, protein turnover, chaperones
Acropora_026312	Function Unknown
Acropora_000983	Function Unknown
Acropora_004187	Function Unknown
Acropora_006125	Function Unknown
Acropora_002632	
Acropora_029759	Posttranslational modification, protein turnover, chaperones
Acropora_009239	Posttranslational modification, protein turnover, chaperones
Acropora_019947	Amino acid transport and metabolism
Acropora_008720	
Acropora_013252	Signal transduction mechanisms
Acropora_001771	Function Unknown
Acropora_021546	Signal transduction mechanisms
Acropora_013001	Function Unknown
Acropora_026388	Translation, ribosomal structure and biogenesis
Acropora_008727	Function Unknown
Acropora_006290	
Acropora_008879	Signal transduction mechanisms
Acropora_003926	Signal transduction mechanisms
Acropora_015259	Nucleotide transport and metabolism
Acropora_010001	RNA processing and modification
Acropora_015787	Signal transduction mechanisms
Acropora_000202	Energy production and conversion
Acropora_002091	Function Unknown
Acropora_013464	Function Unknown
Acropora_003957	Function Unknown
Acropora_009771	Function Unknown
Acropora_015252	Function Unknown
Acropora_023816	Posttranslational modification, protein turnover, chaperones
Acropora_026128	Function Unknown
Acropora_017221	Signal transduction mechanisms
Acropora_024995	
Acropora_011200	Function Unknown
Acropora_017566	Function Unknown
Acropora_020063	Signal transduction mechanisms
Acropora_027508	Posttranslational modification, protein turnover, chaperones
Acropora_015844	RNA processing and modification
Acropora_022144	
Acropora_009949	Intracellular trafficking, secretion, and vesicular transport
Acropora_011278	Secondary metabolites biosynthesis, transport and catabolism
Acropora_001438	Signal transduction mechanisms
Acropora_031180	Function Unknown
Acropora_009735	Chromatin structure and dynamics
Acropora_023756	Function Unknown
Acropora_023260	
Acropora_013973	Cell motility
Acropora_020079	Function Unknown
Acropora_029737	Signal transduction mechanisms
Acropora_023848	Chromatin structure and dynamics
Acropora_007158	Nucleotide transport and metabolism
Acropora_34541	Replication, recombination and repair
Acropora_006171	Signal transduction mechanisms
Acropora_011568	Function Unknown
Acropora_006842	Translation, ribosomal structure and biogenesis
Acropora_004650	Carbohydrate transport and metabolism
Acropora_020034	Cytoskeleton
Acropora_026924	Function Unknown
Acropora_009478	Chromatin structure and dynamics
Acropora_008866	Carbohydrate transport and metabolism
Acropora_003287	Function Unknown
Acropora_017447	Function Unknown
Acropora_007531	Replication, recombination and repair
Acropora_021927	RNA processing and modification
Acropora_006483	Transcription
Acropora_009278	Posttranslational modification, protein turnover, chaperones
Acropora_033393	
Acropora_027284	Posttranslational modification, protein turnover, chaperones
Acropora_34223	Function Unknown
Acropora_027880	
Acropora_016524	Function Unknown
Acropora_022378	Energy production and conversion
Acropora_011364	Posttranslational modification, protein turnover, chaperones
Acropora_030855	Posttranslational modification, protein turnover, chaperones
Acropora_018499	Function Unknown
Acropora_006070	Transcription
Acropora_022287	Signal transduction mechanisms
Acropora_004367	Inorganic ion transport and metabolism
Acropora_029607	Replication, recombination and repair
Acropora_031352	Lipid transport and metabolism
Acropora_018218	Amino acid transport and metabolism
Acropora_013135	Amino acid transport and metabolism
Acropora_34151	Posttranslational modification, protein turnover, chaperones
Acropora_031493	Inorganic ion transport and metabolism
Acropora_015820	Posttranslational modification, protein turnover, chaperones
Acropora_028769	Replication, recombination and repair
Acropora_029316	Amino acid transport and metabolism
Acropora_020118	Function Unknown
Acropora_003538	Function Unknown
Acropora_006471	Signal transduction mechanisms
Acropora_010271	Posttranslational modification, protein turnover, chaperones
Acropora_003238	Intracellular trafficking, secretion, and vesicular transport
Acropora_005860	RNA processing and modification
Acropora_013624	Signal transduction mechanisms
Acropora_009070	
Acropora_014003	Function Unknown
Acropora_014814	
Acropora_012754	Posttranslational modification, protein turnover, chaperones
Acropora_019512	Secondary metabolites biosynthesis, transport and catabolism
Acropora_019798	Intracellular trafficking, secretion, and vesicular transport
Acropora_010258	
Acropora_018264	Replication, recombination and repair
Acropora_000789	RNA processing and modification
Acropora_005372	Replication, recombination and repair
Acropora_004444	Posttranslational modification, protein turnover, chaperones
Acropora_028141	Lipid transport and metabolism
Acropora_008574	Signal transduction mechanisms
Acropora_017573	Function Unknown
Acropora_017844	Secondary metabolites biosynthesis, transport and catabolism
Acropora_020618	Function Unknown
Acropora_026890	Inorganic ion transport and metabolism
Acropora_011109	Posttranslational modification, protein turnover, chaperones
Acropora_024667	Function Unknown
Acropora_007097	Amino acid transport and metabolism
Acropora_018366	Function Unknown
Acropora_010660	Inorganic ion transport and metabolism
Acropora_009201	Transcription
Acropora_008916	Function Unknown
Acropora_011482	Function Unknown
Acropora_005953	RNA processing and modification
Acropora_022068	Transcription
Acropora_015570	Transcription
Acropora_028481	Secondary metabolites biosynthesis, transport and catabolism
Acropora_002028	Replication, recombination and repair
Acropora_007934	Lipid transport and metabolism
Acropora_008467	Lipid transport and metabolism
Acropora_009297	Replication, recombination and repair
Acropora_000291	Function Unknown
Acropora_007496	Function Unknown
Acropora_003410	Posttranslational modification, protein turnover, chaperones
Acropora_018359	Secondary metabolites biosynthesis, transport and catabolism
Acropora_009005	Signal transduction mechanisms
Acropora_003585	Signal transduction mechanisms
Acropora_009974	Signal transduction mechanisms
Acropora_032414	Signal transduction mechanisms
Acropora_022345	Signal transduction mechanisms
Acropora_004461	Amino acid transport and metabolism
Acropora_021884	Function Unknown
Acropora_007586	Intracellular trafficking, secretion, and vesicular transport
Acropora_015904	Function Unknown
Acropora_009160	Function Unknown
Acropora_001623	
Acropora_026750	Function Unknown
Acropora_023828	Replication, recombination and repair
Acropora_032274	Posttranslational modification, protein turnover, chaperones
Acropora_015166	RNA processing and modification
Acropora_34231	Intracellular trafficking, secretion, and vesicular transport
Acropora_023361	Replication, recombination and repair
Acropora_002088	Signal transduction mechanisms
Acropora_006339	
Acropora_008024	Inorganic ion transport and metabolism
Acropora_006079	Signal transduction mechanisms
Acropora_010742	Carbohydrate transport and metabolism
Acropora_005747	Function Unknown
Acropora_003342	Amino acid transport and metabolism
Acropora_003241	
Acropora_024323	Coenzyme transport and metabolism
Acropora_010376	Function Unknown
Acropora_005270	Replication, recombination and repair
Acropora_021780	Energy production and conversion
Acropora_008076	Lipid transport and metabolism
Acropora_030251	Posttranslational modification, protein turnover, chaperones
Acropora_026228	Inorganic ion transport and metabolism
Acropora_018543	
Acropora_002347	Lipid transport and metabolism
Acropora_031466	Amino acid transport and metabolism
Acropora_020737	Signal transduction mechanisms
Acropora_022258	Replication, recombination and repair
Acropora_000813	Replication, recombination and repair
Acropora_005822	Signal transduction mechanisms
Acropora_34275	Function Unknown
Acropora_017560	Cytoskeleton
Acropora_020258	Signal transduction mechanisms
Acropora_011594	Intracellular trafficking, secretion, and vesicular transport
Acropora_018330	Signal transduction mechanisms
Acropora_002911	Amino acid transport and metabolism
Acropora_018322	Intracellular trafficking, secretion, and vesicular transport
Acropora_014379	Function Unknown
Acropora_015437	Function Unknown
Acropora_008060	Amino acid transport and metabolism
Acropora_002363	
Acropora_025211	
Acropora_000323	Signal transduction mechanisms
Acropora_003040	Posttranslational modification, protein turnover, chaperones
Acropora_004714	Function Unknown
Acropora_017380	
Acropora_029687	Transcription
Acropora_011636	Posttranslational modification, protein turnover, chaperones
Acropora_022422	RNA processing and modification
Acropora_022160	Transcription
Acropora_015773	Signal transduction mechanisms
Acropora_007445	Signal transduction mechanisms
Acropora_027717	Signal transduction mechanisms
Acropora_021040	Replication, recombination and repair
Acropora_013563	Transcription
Acropora_031452	
Acropora_008815	Energy production and conversion
Acropora_011704	
Acropora_020092	Function Unknown
Acropora_011127	Coenzyme transport and metabolism
Acropora_023713	Signal transduction mechanisms
Acropora_027686	
Acropora_025250	
Acropora_018154	Intracellular trafficking, secretion, and vesicular transport
Acropora_003825	Function Unknown
Acropora_023748	Function Unknown
Acropora_025482	Function Unknown
Acropora_009968	Energy production and conversion
Acropora_023986	Translation, ribosomal structure and biogenesis
Acropora_026817	Transcription
Acropora_019306	Function Unknown
Acropora_026897	Inorganic ion transport and metabolism
Acropora_000710	Transcription
Acropora_016432	Function Unknown
Acropora_022672	
Acropora_012573	Signal transduction mechanisms
Acropora_029645	Transcription
Acropora_023134	Function Unknown
Acropora_011760	Transcription
Acropora_003919	Secondary metabolites biosynthesis, transport and catabolism
Acropora_010665	Function Unknown
Acropora_015565	Function Unknown
Acropora_002141	Posttranslational modification, protein turnover, chaperones
Acropora_013761	Function Unknown
Acropora_006358	Posttranslational modification, protein turnover, chaperones
Acropora_031869	Energy production and conversion
Acropora_003318	Function Unknown
Acropora_023597	Signal transduction mechanisms
Acropora_021678	Transcription
Acropora_34204	Signal transduction mechanisms
Acropora_008481	Intracellular trafficking, secretion, and vesicular transport
Acropora_010558	RNA processing and modification
Acropora_020081	Transcription
Acropora_001934	Function Unknown
Acropora_000614	Replication, recombination and repair
Acropora_026608	Carbohydrate transport and metabolism
Acropora_011148	Function Unknown
Acropora_023111	Chromatin structure and dynamics
Acropora_010337	Function Unknown
Acropora_006400	Signal transduction mechanisms
Acropora_027033	RNA processing and modification
Acropora_015602	Inorganic ion transport and metabolism
Acropora_033206	Signal transduction mechanisms
Acropora_031406	Function Unknown
Acropora_028518	Defense mechanisms
Acropora_029552	
Acropora_006620	Transcription
Acropora_34246	
Acropora_025215	Cell cycle control, cell division, chromosome partitioning
Acropora_018621	Function Unknown
Acropora_013637	Posttranslational modification, protein turnover, chaperones
Acropora_015529	RNA processing and modification
Acropora_005506	Function Unknown
Acropora_027672	RNA processing and modification
Acropora_027396	Intracellular trafficking, secretion, and vesicular transport
Acropora_016608	Replication, recombination and repair
Acropora_006423	Energy production and conversion
Acropora_019891	Replication, recombination and repair
Acropora_000601	Energy production and conversion
Acropora_012995	Posttranslational modification, protein turnover, chaperones
Acropora_001132	Posttranslational modification, protein turnover, chaperones
Acropora_015524	Function Unknown
Acropora_022866	Function Unknown
Acropora_011215	Cell cycle control, cell division, chromosome partitioning
Acropora_022772	Inorganic ion transport and metabolism
Acropora_026681	Energy production and conversion
Acropora_34313	Transcription
Acropora_027484	Function Unknown
Acropora_014874	Function Unknown
Acropora_003438	Posttranslational modification, protein turnover, chaperones
Acropora_016562	Function Unknown
Acropora_020780	Signal transduction mechanisms
Acropora_006955	Function Unknown
Acropora_027919	Transcription
Acropora_006492	Secondary metabolites biosynthesis, transport and catabolism
Acropora_031255	
Acropora_029199	Function Unknown
Acropora_018936	Inorganic ion transport and metabolism
Acropora_023752	Function Unknown
Acropora_014740	Cell wall/membrane/envelope biogenesis
Acropora_000023	Signal transduction mechanisms
Acropora_000091	Function Unknown
Acropora_005992	Signal transduction mechanisms
Acropora_025885	Posttranslational modification, protein turnover, chaperones
Acropora_028037	Function Unknown
Acropora_027156	Posttranslational modification, protein turnover, chaperones
Acropora_013682	Function Unknown
Acropora_019881	
Acropora_026765	Replication, recombination and repair
Acropora_033713	Function Unknown
Acropora_006677	
Acropora_030839	Posttranslational modification, protein turnover, chaperones
Acropora_018457	Function Unknown
Acropora_006387	
Acropora_026743	Carbohydrate transport and metabolism
Acropora_007565	Function Unknown
Acropora_004876	Amino acid transport and metabolism
Acropora_000012	RNA processing and modification
Acropora_013913	Carbohydrate transport and metabolism
Acropora_013994	Function Unknown
Acropora_011187	Inorganic ion transport and metabolism
Acropora_019940	Function Unknown
Acropora_031364	Function Unknown
Acropora_030783	Function Unknown
Acropora_022321	Transcription
Acropora_015979	Inorganic ion transport and metabolism
Acropora_031098	RNA processing and modification
Acropora_022660	Signal transduction mechanisms
Acropora_008926	Posttranslational modification, protein turnover, chaperones
Acropora_004898	Amino acid transport and metabolism
Acropora_010690	Function Unknown
Acropora_015884	Function Unknown
Acropora_017822	Replication, recombination and repair
Acropora_000746	Transcription
Acropora_027904	Signal transduction mechanisms
Acropora_011631	
Acropora_020204	Energy production and conversion
Acropora_000999	Extracellular structures
Acropora_025015	Function Unknown
Acropora_003680	Function Unknown
Acropora_003454	Energy production and conversion
Acropora_004019	Signal transduction mechanisms
Acropora_016529	Posttranslational modification, protein turnover, chaperones
Acropora_023929	Function Unknown
Acropora_022883	
Acropora_007421	Replication, recombination and repair
Acropora_019616	Secondary metabolites biosynthesis, transport and catabolism
Acropora_007634	Transcription
Acropora_004166	
Acropora_018207	Amino acid transport and metabolism
Acropora_000583	Coenzyme transport and metabolism
Acropora_013836	Transcription
Acropora_010992	Function Unknown
Acropora_001458	Replication, recombination and repair
Acropora_025112	Transcription
Acropora_031189	Translation, ribosomal structure and biogenesis
Acropora_004860	Intracellular trafficking, secretion, and vesicular transport
Acropora_031285	RNA processing and modification
Acropora_030510	Function Unknown
Acropora_004357	Carbohydrate transport and metabolism
Acropora_010072	Inorganic ion transport and metabolism
Acropora_015625	
Acropora_025342	Replication, recombination and repair
Acropora_024722	Function Unknown
Acropora_021796	Signal transduction mechanisms
Acropora_018099	Amino acid transport and metabolism
Acropora_020421	Posttranslational modification, protein turnover, chaperones
Acropora_019451	Inorganic ion transport and metabolism
Acropora_013680	Signal transduction mechanisms
Acropora_004845	Function Unknown
Acropora_007465	Intracellular trafficking, secretion, and vesicular transport
Acropora_015330	RNA processing and modification
Acropora_010825	Function Unknown
Acropora_033575	Amino acid transport and metabolism
Acropora_022939	Function Unknown
Acropora_004302	
Acropora_002852	Nucleotide transport and metabolism
Acropora_002021	
Acropora_020184	Posttranslational modification, protein turnover, chaperones
Acropora_022712	
Acropora_021837	Posttranslational modification, protein turnover, chaperones
Acropora_027175	Replication, recombination and repair
Acropora_004012	Translation, ribosomal structure and biogenesis
Acropora_022010	Function Unknown
Acropora_020572	Transcription
Acropora_028657	Coenzyme transport and metabolism
Acropora_022371	Function Unknown
Acropora_008552	Signal transduction mechanisms
Acropora_018659	Transcription
Acropora_022586	Function Unknown
Acropora_005755	Cell wall/membrane/envelope biogenesis
Acropora_008659	
Acropora_004534	Posttranslational modification, protein turnover, chaperones
Acropora_024933	
Acropora_008908	Cytoskeleton
Acropora_018425	Signal transduction mechanisms
Acropora_024902	Translation, ribosomal structure and biogenesis
Acropora_005943	RNA processing and modification
Acropora_008650	Function Unknown
Acropora_002100	Transcription
Acropora_002423	Function Unknown
Acropora_010884	Signal transduction mechanisms
Acropora_003278	RNA processing and modification
Acropora_028394	Signal transduction mechanisms
Acropora_018628	Intracellular trafficking, secretion, and vesicular transport
Acropora_018716	Cytoskeleton
Acropora_007744	Function Unknown
Acropora_007822	Function Unknown
Acropora_002506	Inorganic ion transport and metabolism
Acropora_003759	Transcription
Acropora_002259	Inorganic ion transport and metabolism
Acropora_024356	Intracellular trafficking, secretion, and vesicular transport
Acropora_016173	Amino acid transport and metabolism
Acropora_010788	Inorganic ion transport and metabolism
