"","pval","term","direction","color"
"5/17 potassium ion homeostasis",0.0385290277113333,"GO:0055075",0,"skyblue2"
"122/332 sensory perception",4.79739539739166e-08,"GO:0007600",0,"dodgerblue2"
"61/151 sensory perception of mechanical stimulus",6.40545527149406e-05,"GO:0007605;GO:0050954",0,"dodgerblue2"
"79/255 regulation of ion transport",1.66018900995963e-05,"GO:0043269",0,"dodgerblue2"
"54/160 regulation of metal ion transport",0.00112058164877171,"GO:0010959",0,"dodgerblue2"
"6/22 negative regulation of potassium ion transport",0.0495689305253695,"GO:0043267",0,"skyblue2"
"17/62 positive regulation of ion transmembrane transport",0.0323640415274546,"GO:0034767;GO:1904064",0,"skyblue2"
"59/202 regulation of transmembrane transport",0.00237711376067147,"GO:0034762",0,"dodgerblue2"
"42/146 regulation of ion transmembrane transport",0.00124624232298377,"GO:0034765;GO:1904062",0,"dodgerblue2"
"22/73 regulation of cation channel activity",0.00343543352994343,"GO:2001257",0,"dodgerblue2"
"34/110 regulation of transporter activity",0.00678843750347732,"GO:0022898;GO:0032409;GO:0032412",0,"dodgerblue2"
"9/38 positive regulation of ion transmembrane transporter activity",0.0129549376851976,"GO:0032414;GO:2001259",0,"skyblue2"
"41/104 regulation of calcium ion transport",0.0343686390778068,"GO:0051924",0,"skyblue2"
"22/51 positive regulation of calcium ion transport",0.0175920812061048,"GO:0051928",0,"skyblue2"
"44/135 positive regulation of ion transport",0.00044819980616321,"GO:0043270",0,"dodgerblue2"
"183/550 positive regulation of transport",3.63978243214444e-09,"GO:0051050",0,"dodgerblue2"
"4/5 sequestering of calcium ion",0.0152281642076717,"GO:0051208",0,"skyblue2"
"40/137 regulation of cytosolic calcium ion concentration",0.0194273347959737,"GO:0051480",0,"skyblue2"
"141/436 cellular chemical homeostasis",0.0336047502214488,"GO:0098771;GO:0006873;GO:0055082;GO:0030003;GO:0055080",0,"skyblue2"
"8/17 magnesium ion homeostasis",0.0192626560746285,"GO:0010960",0,"skyblue2"
"75/231 divalent inorganic cation homeostasis",0.00323802408913229,"GO:0006874;GO:0055074;GO:0072503;GO:0072507",0,"dodgerblue2"
"100/301 metal ion homeostasis",0.0236278153140548,"GO:0006875;GO:0055065",0,"skyblue2"
"136/436 regulation of establishment of protein localization",0.000381881116571843,"GO:0090087;GO:0051223;GO:0070201",0,"dodgerblue2"
"77/249 regulation of peptide secretion",0.00850248993490264,"GO:0002791;GO:0050708",0,"dodgerblue2"
"41/131 positive regulation of peptide secretion",0.0499418710444251,"GO:0002793;GO:0050714",0,"skyblue2"
"205/601 regulation of protein localization",1.76161381499556e-06,"GO:0032880",0,"dodgerblue2"
"66/230 positive regulation of establishment of protein localization",0.00767418583835257,"GO:0051222;GO:1904951",0,"dodgerblue2"
"72/230 positive regulation of secretion",0.000331266772209631,"GO:1903532;GO:0051047",0,"dodgerblue2"
"134/424 regulation of secretion",2.42857615571281e-07,"GO:1903530;GO:0051046",0,"dodgerblue2"
"60/168 regulation of hormone secretion",0.0038879854602184,"GO:0046883",0,"dodgerblue2"
"28/87 positive regulation of hormone secretion",0.0208897853071379,"GO:0046887",0,"skyblue2"
"27/78 regulation of response to drug",0.0187846328536028,"GO:2001023",0,"skyblue2"
"21/70 regulation of amine transport",0.00498849804225304,"GO:0051952",0,"dodgerblue2"
"5/21 regulation of dopamine secretion",0.0274033448203329,"GO:0014059",0,"skyblue2"
"10/35 regulation of catecholamine secretion",0.000863188715376293,"GO:0050433",0,"dodgerblue2"
"30/99 negative regulation of secretion",0.00816514007861052,"GO:0051048;GO:1903531",0,"dodgerblue2"
"23/80 negative regulation of ion transport",0.010119901057803,"GO:0043271",0,"skyblue2"
"68/262 negative regulation of transport",0.000578805744992959,"GO:0051051",0,"dodgerblue2"
"79/206 synapse organization",0.0369242632023352,"GO:0050808",0,"skyblue2"
"25/65 localization within membrane",0.0195138825472008,"GO:0051668",0,"skyblue2"
"63/183 protein-containing complex localization",0.00498849804225304,"GO:0031503",0,"dodgerblue2"
"5/11 regulation of postsynaptic membrane neurotransmitter receptor levels",0.00628033763757963,"GO:0099072",0,"dodgerblue2"
"17/33 protein localization to synapse",0.0357960142277199,"GO:0035418",0,"skyblue2"
"7/17 protein localization to postsynaptic membrane",0.0392526652615771,"GO:1903539",0,"skyblue2"
"20/45 plasma membrane organization",0.0203321232521895,"GO:0007009",0,"skyblue2"
"141/398 import into cell",0.0416415877172774,"GO:0006897;GO:0098657",0,"skyblue2"
"35/97 receptor-mediated endocytosis",0.0439824994430696,"GO:0006898",0,"skyblue2"
"21/62 regulation of receptor-mediated endocytosis",0.00811888214065928,"GO:0048259",0,"dodgerblue2"
"111/355 regulation of vesicle-mediated transport",0.000398871286245568,"GO:0060627",0,"dodgerblue2"
"14/40 positive regulation of receptor-mediated endocytosis",0.00498849804225304,"GO:0048260",0,"dodgerblue2"
"70/195 regulation of endocytosis",0.000464307219790777,"GO:0030100",0,"dodgerblue2"
"52/124 positive regulation of endocytosis",0.00291441713453914,"GO:0045807",0,"dodgerblue2"
"225/670 central nervous system development",2.72324797828442e-06,"GO:0007417;GO:0007420;GO:0060322",0,"dodgerblue2"
"5/6 synaptic vesicle uncoating",0.0246729326007886,"GO:0016191;GO:0072318;GO:0072319",0,"skyblue2"
"37/118 hindbrain development",0.0388517384733647,"GO:0030902",0,"skyblue2"
"4/5 protein localization to early endosome",0.0282895649430225,"GO:1902946",0,"skyblue2"
"135/396 muscle structure development",0.0300529389529842,"GO:0061061",0,"skyblue2"
"68/215 muscle organ development",0.0245092479037314,"GO:0007517",0,"skyblue2"
"14/26 skeletal muscle cell differentiation",0.0329989386331768,"GO:0035914",0,"skyblue2"
"143/452 RNA biosynthetic process",0.00323802408913229,"GO:0006351;GO:0097659;GO:0032774;GO:0006366",0,"dodgerblue2"
"7/19 definitive hemopoiesis",0.0445577701383432,"GO:0060216",0,"skyblue2"
"22/82 Notch signaling pathway",0.017164979606136,"GO:0007219",0,"skyblue2"
"80/254 urogenital system development",0.0422788664818635,"GO:0001655;GO:0001822;GO:0072001",0,"skyblue2"
"6/8 lateral ventricle development",0.0295044825732827,"GO:0021670",0,"skyblue2"
"40/95 regulation of protein localization to membrane",0.0114288797137255,"GO:1905475",0,"skyblue2"
"199/557 regulation of cellular localization",3.33052008343016e-05,"GO:0060341",0,"dodgerblue2"
"76/277 regulation of intracellular transport",0.0234934699185042,"GO:0032386",0,"skyblue2"
"43/150 positive regulation of intracellular transport",0.0422788664818635,"GO:0032388",0,"skyblue2"
"72/190 positive regulation of cellular protein localization",0.000100313949647807,"GO:1903829",0,"dodgerblue2"
"4/6 regulation of protein localization to endosome",0.0462448918298992,"GO:1902965;GO:1905666;GO:1902966;GO:1905668",0,"skyblue2"
"125/326 regulation of cellular protein localization",0.00194521435621934,"GO:1903827",0,"dodgerblue2"
"71/220 regulation of DNA-binding transcription factor activity",0.00678843750347732,"GO:0051090",0,"dodgerblue2"
"169/521 negative regulation of molecular function",0.00294513751148904,"GO:0044092",0,"dodgerblue2"
"18/49 negative regulation of NF-kappaB transcription factor activity",0.00237711376067147,"GO:0032088",0,"dodgerblue2"
"32/92 negative regulation of DNA-binding transcription factor activity",0.0163666516389196,"GO:0043433",0,"skyblue2"
"115/328 negative regulation of intracellular signal transduction",0.00656560715511531,"GO:1902532",0,"dodgerblue2"
"106/331 negative regulation of phosphate metabolic process",0.00149009799711494,"GO:0001933;GO:0042326;GO:0045936;GO:0010563",0,"dodgerblue2"
"39/105 negative regulation of MAPK cascade",0.0268449702623401,"GO:0043409",0,"skyblue2"
"125/372 negative regulation of protein modification process",0.00415771626214561,"GO:0031400",0,"dodgerblue2"
"196/582 negative regulation of protein metabolic process",0.000678926974940324,"GO:0051248;GO:0032269",0,"dodgerblue2"
"120/358 regulation of MAPK cascade",0.0111832235033222,"GO:0043408",0,"skyblue2"
"240/700 regulation of protein phosphorylation",0.00011983197229128,"GO:0001932",0,"dodgerblue2"
"67/189 regulation of MAP kinase activity",0.0488435431030134,"GO:0043405;GO:0043406",0,"skyblue2"
"5/7 negative regulation of amyloid precursor protein catabolic process",0.0169677393675412,"GO:1902992",0,"skyblue2"
"8/14 regulation of amyloid precursor protein catabolic process",0.0482649859020508,"GO:1902003;GO:1902991",0,"skyblue2"
"4/5 negative regulation of amyloid-beta formation",0.0172999474848315,"GO:1902430",0,"skyblue2"
"4/7 negative regulation of ubiquitin protein ligase activity",0.0491037189642702,"GO:1904667",1,"lightcoral"
"62/178 negative regulation of transferase activity",0.0482157197740674,"GO:0006469;GO:0033673;GO:0051348",0,"skyblue2"
"184/548 regulation of transferase activity",0.00648814015882332,"GO:0043549;GO:0051338;GO:0045859",0,"dodgerblue2"
"106/293 regulation of protein serine/threonine kinase activity",0.00882274603485712,"GO:0071900",0,"dodgerblue2"
"4/10 regulation of cAMP-dependent protein kinase activity",0.0154923185972429,"GO:2000479",0,"skyblue2"
"152/438 positive regulation of cell death",0.0167962174654837,"GO:0010942;GO:0043065;GO:0043068",0,"skyblue2"
"142/467 cell death",0.00403234027709434,"GO:0006915;GO:0012501;GO:0008219",0,"dodgerblue2"
"3/5 anoikis",0.0463885929065987,"GO:0043276",0,"skyblue2"
"21/74 regulation of I-kappaB kinase/NF-kappaB signaling",0.0416415877172774,"GO:0043122;GO:0043123",0,"skyblue2"
"13/37 positive regulation of phosphatidylinositol 3-kinase signaling",0.0482157197740674,"GO:0014068",0,"skyblue2"
"159/485 positive regulation of intracellular signal transduction",0.00240477110776278,"GO:1902533",0,"dodgerblue2"
"33/102 regulation of peptidyl-tyrosine phosphorylation",0.00975474091539765,"GO:0050730",0,"dodgerblue2"
"4/8 regulation of microtubule binding",0.0186088008739396,"GO:1904526;GO:1904528",0,"skyblue2"
"192/543 positive regulation of phosphate metabolic process",0.00262611401479059,"GO:0001934;GO:0042327;GO:0045937;GO:0010562",0,"dodgerblue2"
"223/631 positive regulation of protein modification process",0.00211847488838557,"GO:0031401",0,"dodgerblue2"
"19/56 peptidyl-threonine modification",0.0311509319627636,"GO:0018107;GO:0018210",0,"skyblue2"
"44/135 protein autophosphorylation",0.00568616388910368,"GO:0046777",0,"dodgerblue2"
"38/109 stress-activated protein kinase signaling cascade",0.031981394868814,"GO:0031098;GO:0051403",0,"skyblue2"
"58/184 signal transduction by protein phosphorylation",0.0392526652615771,"GO:0000165;GO:0023014",0,"skyblue2"
"154/464 protein phosphorylation",0.000307761109249559,"GO:0006468",0,"dodgerblue2"
"22/78 regulation of epithelial cell differentiation",0.0129549376851976,"GO:0030856",0,"skyblue2"
"20/67 regulation of endothelial cell proliferation",0.0358480740840707,"GO:0001936;GO:0001938",0,"skyblue2"
"59/196 regulation of epithelial cell proliferation",0.00296722054560852,"GO:0050678",0,"dodgerblue2"
"130/400 negative regulation of cell population proliferation",0.00027934700358852,"GO:0008285",0,"dodgerblue2"
"11/28 regulation of keratinocyte proliferation",0.0136585410233291,"GO:0010837;GO:0010839",0,"skyblue2"
"13/24 platelet-derived growth factor receptor signaling pathway",0.0378670011538694,"GO:0048008",0,"skyblue2"
"99/303 response to growth factor",0.000217111638656405,"GO:0071363;GO:0070848",0,"dodgerblue2"
"125/374 enzyme linked receptor protein signaling pathway",1.46799948281035e-06,"GO:0007167;GO:0007169",0,"dodgerblue2"
"21/59 transforming growth factor beta receptor signaling pathway",0.0422788664818635,"GO:0007179",0,"skyblue2"
"41/134 regulation of vasculature development",0.001159854599226,"GO:0045765;GO:1901342",0,"dodgerblue2"
"26/83 positive regulation of vasculature development",0.0416004006704866,"GO:0045766;GO:1904018",0,"skyblue2"
"47/160 negative regulation of locomotion",0.00198676583352974,"GO:0040013;GO:0051271;GO:2000146;GO:0030336",0,"dodgerblue2"
"45/137 regulation of epithelial cell migration",0.0177254634975061,"GO:0010632",0,"skyblue2"
"155/492 regulation of cellular component movement",3.76917139949747e-07,"GO:0030334;GO:2000145;GO:0051270",0,"dodgerblue2"
"8/16 regulation of vascular associated smooth muscle cell migration",0.00132653471146862,"GO:1904752;GO:1904754",0,"dodgerblue2"
"183/590 regulation of locomotion",3.13694404436146e-09,"GO:0040012",0,"dodgerblue2"
"17/41 regulation of smooth muscle cell migration",0.00498849804225304,"GO:0014910",0,"dodgerblue2"
"13/27 positive regulation of smooth muscle cell migration",0.0275627495717916,"GO:0014911",0,"skyblue2"
"89/259 positive regulation of cellular component movement",0.000972949534641439,"GO:0030335;GO:2000147;GO:0051272",0,"dodgerblue2"
"102/317 positive regulation of locomotion",0.000147125066686185,"GO:0040017",0,"dodgerblue2"
"4/11 striated muscle adaptation",0.00883084060965547,"GO:0003299;GO:0014887;GO:0014888;GO:0014898",0,"dodgerblue2"
"7/21 muscle hypertrophy",0.0089530196930435,"GO:0014896;GO:0003300;GO:0014897",0,"dodgerblue2"
"16/43 inositol lipid-mediated signaling",0.0112206312513195,"GO:0048015;GO:0048017",0,"skyblue2"
"42/135 second-messenger-mediated signaling",0.0377405888464778,"GO:0019932",0,"skyblue2"
"211/703 intracellular signal transduction",3.25646305185573e-08,"GO:0035556",0,"dodgerblue2"
"8/20 response to salt",0.0121199867492891,"GO:1902074",0,"skyblue2"
"156/496 defense response",0.040366932678341,"GO:0006952",0,"skyblue2"
"30/93 cellular response to biotic stimulus",0.00903960862213917,"GO:0071216;GO:0071219;GO:0071222",0,"dodgerblue2"
"104/328 response to bacterium",0.0422788664818635,"GO:0009617",0,"skyblue2"
"181/542 response to biotic stimulus",0.0186816059946855,"GO:0051707;GO:0043207;GO:0009607",0,"skyblue2"
"155/420 response to cytokine",0.00266822268774784,"GO:0034097;GO:0071345",0,"dodgerblue2"
"25/76 response to tumor necrosis factor",0.0328008420700316,"GO:0034612;GO:0071356",0,"skyblue2"
"49/136 cellular response to inorganic substance",0.00372875035539743,"GO:0071241;GO:0071248",0,"dodgerblue2"
"9/19 cellular response to cadmium ion",0.013768776276493,"GO:0071276",0,"skyblue2"
"85/255 response to oxygen levels",0.0203922351700174,"GO:0001666;GO:0036293;GO:0070482",0,"skyblue2"
"5/10 regulation of transcription from RNA polymerase II promoter in response to hypoxia",0.0205670694871448,"GO:0061418",0,"skyblue2"
"5/20 response to gonadotropin",0.0348607303059088,"GO:0034698",0,"skyblue2"
"113/308 cellular response to organic cyclic compound",0.0333503513020787,"GO:0071407",0,"skyblue2"
"17/64 cellular response to ammonium ion",0.0387860844147624,"GO:0071242",0,"skyblue2"
"138/379 cellular response to nitrogen compound",0.000158247499370579,"GO:1901699;GO:0071417",0,"dodgerblue2"
"17/59 cellular response to carbohydrate stimulus",0.0341209276031317,"GO:0001678;GO:0071322;GO:0071326;GO:0071331;GO:0071333",0,"skyblue2"
"174/529 cellular response to oxygen-containing compound",0.00236959150875156,"GO:1901701",0,"dodgerblue2"
"3/10 regulation of transcription from RNA polymerase II promoter in response to oxidative stress",0.0392526652615771,"GO:0043619",0,"skyblue2"
"69/202 cellular response to peptide",0.00607705989706771,"GO:0071375;GO:1901653",0,"dodgerblue2"
"233/683 response to nitrogen compound",0.0114237268597161,"GO:0010243;GO:1901698",0,"skyblue2"
"98/290 response to peptide",0.00390176184047362,"GO:0043434;GO:1901652",0,"dodgerblue2"
"185/529 response to hormone",0.0378228082920878,"GO:0009725",0,"skyblue2"
"107/314 cellular response to hormone stimulus",0.00495559107136007,"GO:0032870",0,"dodgerblue2"
"213/628 cellular response to endogenous stimulus",4.86607888264483e-05,"GO:0071495",0,"dodgerblue2"
"8/19 response to angiotensin",0.00395340075925845,"GO:1904385;GO:1990776",0,"dodgerblue2"
"167/524 regulation of response to external stimulus",4.79739539739166e-08,"GO:0032101",0,"dodgerblue2"
"52/159 negative regulation of response to external stimulus",0.0459687125219627,"GO:0032102",0,"skyblue2"
"54/134 regulation of response to wounding",0.0253172794005265,"GO:1903034",0,"skyblue2"
"25/61 negative regulation of response to wounding",0.00445348266188066,"GO:1903035",0,"dodgerblue2"
"6/23 regulation of defense response to virus by host",0.00395910985263308,"GO:0050691",0,"dodgerblue2"
"18/61 regulation of defense response to virus",0.00074216765829176,"GO:0050688",0,"dodgerblue2"
"66/194 regulation of immune effector process",0.00354307718698704,"GO:0002697",0,"dodgerblue2"
"4/14 positive regulation of defense response to virus by host",0.0357960142277199,"GO:0002230",0,"skyblue2"
"216/614 regulation of immune system process",2.16556993309298e-06,"GO:0002682",0,"dodgerblue2"
"124/352 regulation of immune response",0.00414884139038805,"GO:0050776",0,"dodgerblue2"
"75/230 regulation of response to biotic stimulus",1.26764998212271e-05,"GO:0045088;GO:0002831",0,"dodgerblue2"
"95/299 regulation of defense response",0.00241782628655312,"GO:0031347",0,"dodgerblue2"
"6/15 regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway",0.0410717358603083,"GO:0039531;GO:0039535",0,"skyblue2"
"4/8 positive regulation of RIG-I signaling pathway",0.00478603723458431,"GO:1900246",0,"dodgerblue2"
"90/240 regulation of cytokine production",0.00390176184047362,"GO:0001817",0,"dodgerblue2"
"50/143 positive regulation of cytokine production",0.0378670011538694,"GO:0001819",0,"skyblue2"
"126/354 positive regulation of immune system process",0.00445348266188066,"GO:0002684",0,"dodgerblue2"
"84/273 positive regulation of response to external stimulus",0.00105023228408521,"GO:0032103",0,"dodgerblue2"
"55/160 positive regulation of defense response",0.0251941356345467,"GO:0045089;GO:0002833;GO:0031349",0,"skyblue2"
"17/39 regulation of hematopoietic progenitor cell differentiation",0.0143957078146424,"GO:1901532",0,"skyblue2"
"48/122 regulation of leukocyte differentiation",0.0246729326007886,"GO:1902105",0,"skyblue2"
"48/136 regulation of myeloid cell differentiation",0.0130217768138052,"GO:0045637",0,"skyblue2"
"80/216 regulation of hemopoiesis",0.000277787886192791,"GO:1903706",0,"dodgerblue2"
"66/185 leukocyte differentiation",0.0202494837449176,"GO:0002521",0,"skyblue2"
"7/12 positive T cell selection",0.0283263234417271,"GO:0043368",0,"skyblue2"
"14/30 alpha-beta T cell activation",0.00686840897595379,"GO:0046631;GO:0046632",0,"dodgerblue2"
"7/18 CD4-positive, alpha-beta T cell activation",0.0186816059946855,"GO:0035710;GO:0043367",0,"skyblue2"
"45/117 T cell activation",0.0357960142277199,"GO:0042110",0,"skyblue2"
"66/203 regulation of cell activation",0.021590209852591,"GO:0002694;GO:0050865;GO:0051249",0,"skyblue2"
"48/122 regulation of T cell activation",0.0392526652615771,"GO:0050863;GO:1903037",0,"skyblue2"
"57/153 positive regulation of cell adhesion",0.0290258945109456,"GO:0045785",0,"skyblue2"
"63/159 regulation of cell-cell adhesion",0.01065208425349,"GO:0022407",0,"skyblue2"
"100/267 regulation of cell adhesion",0.00111449737785181,"GO:0030155",0,"dodgerblue2"
"15/67 protein autoubiquitination",0.00195013538987765,"GO:0051865",0,"dodgerblue2"
"17/66 negative regulation of Notch signaling pathway",0.0357960142277199,"GO:0045746",0,"skyblue2"
"79/248 regulation of binding",0.00402236501607706,"GO:0051098",0,"dodgerblue2"
"27/85 regulation of DNA binding",0.0155927430881024,"GO:0051101",0,"skyblue2"
"95/263 biological adhesion",0.015015301772854,"GO:0007155;GO:0022610",0,"skyblue2"
"17/40 cell-substrate junction assembly",0.0177254634975061,"GO:0007044",0,"skyblue2"
"57/144 cell junction organization",0.00390176184047362,"GO:0034329;GO:0034330;GO:0045216",0,"dodgerblue2"
"21/65 actin filament-based movement",0.000723718530355477,"GO:0030048;GO:0070252",0,"dodgerblue2"
"94/247 supramolecular fiber organization",0.0186943499205195,"GO:0097435",0,"skyblue2"
"54/127 actin filament organization",0.0212601345507944,"GO:0007015",0,"skyblue2"
"121/338 actin filament-based process",5.38440200148106e-06,"GO:0030029;GO:0030036",0,"dodgerblue2"
"41/148 regulation of organelle assembly",0.028474911073962,"GO:1902115",0,"skyblue2"
"108/315 positive regulation of cellular component biogenesis",6.06265257280322e-05,"GO:0044089",0,"dodgerblue2"
"49/130 regulation of cell projection assembly",0.0127850913553775,"GO:0060491;GO:0120032",0,"skyblue2"
"21/69 regulation of actomyosin structure organization",0.011825847790878,"GO:0032231;GO:0051492;GO:0110020",0,"skyblue2"
"67/186 regulation of actin filament-based process",0.0305355626824712,"GO:0032956;GO:0032970",0,"skyblue2"
"14/30 negative regulation of protein complex disassembly",0.00678843750347732,"GO:1901880;GO:0043242",0,"dodgerblue2"
"26/56 regulation of protein complex disassembly",0.0180597240567441,"GO:0043244",0,"skyblue2"
"19/37 regulation of protein depolymerization",0.0423122081828473,"GO:1901879",0,"skyblue2"
"57/163 regulation of microtubule-based process",0.00950362301856559,"GO:0032886;GO:0070507",0,"dodgerblue2"
"8/20 regulation of microtubule depolymerization",0.00477002716835116,"GO:0031114",0,"dodgerblue2"
"7/14 negative regulation of microtubule depolymerization",0.00377143158882068,"GO:0007026",0,"dodgerblue2"
"22/50 regulation of microtubule polymerization or depolymerization",0.00229695361196289,"GO:0031110",0,"dodgerblue2"
"16/32 regulation of microtubule polymerization",0.0245479013769944,"GO:0031113",0,"skyblue2"
"216/635 regulation of cellular component biogenesis",5.39684960111097e-05,"GO:0044087",0,"dodgerblue2"
"73/181 regulation of supramolecular fiber organization",0.0146473238297419,"GO:1902903",0,"skyblue2"
"9/21 positive regulation of microtubule polymerization or depolymerization",0.0186088008739396,"GO:0031112;GO:0031116",0,"skyblue2"
"108/291 regulation of cytoskeleton organization",0.0080905086579105,"GO:0051493",0,"dodgerblue2"
"6/24 segment specification",0.0432139130201909,"GO:0007379",0,"skyblue2"
"62/155 blastoderm segmentation",0.00206937031137984,"GO:0007350",0,"dodgerblue2"
"89/252 segmentation",0.00730552780988594,"GO:0009880;GO:0035282",0,"dodgerblue2"
"24/62 maternal determination of anterior/posterior axis, embryo",0.0172198349916954,"GO:0007314;GO:0008358",0,"skyblue2"
"45/114 embryonic axis specification",0.0233596364402908,"GO:0000578;GO:0007351;GO:0008595",0,"skyblue2"
"201/561 pattern specification process",2.33998524258011e-06,"GO:0003002;GO:0007389",0,"dodgerblue2"
"101/281 developmental maturation",0.00974423239350498,"GO:0021700;GO:0048469",0,"dodgerblue2"
"24/58 cytoplasm organization",0.00541384239149429,"GO:0007028;GO:0007315",0,"dodgerblue2"
"230/686 germ cell development",0.0334805064431714,"GO:0007281;GO:0007292;GO:0048477",0,"skyblue2"
"41/94 oocyte construction",0.0119943152810279,"GO:0007308;GO:0007309",0,"skyblue2"
"40/130 neural precursor cell proliferation",0.00991631651132654,"GO:0007405;GO:0061351;GO:0072089",0,"dodgerblue2"
"107/326 cell fate commitment",0.00662061543052404,"GO:0045165",0,"dodgerblue2"
"5/9 protein localization to cell cortex",0.0121240321044657,"GO:0072697",0,"skyblue2"
"183/500 organelle localization",0.0110622982648951,"GO:0051640;GO:0051656",0,"skyblue2"
"24/51 nucleus localization",0.00850248993490264,"GO:0007097;GO:0051647",0,"dodgerblue2"
"5/7 syncytial nuclear migration",0.0387860844147624,"GO:0035190",0,"skyblue2"
"4/6 plus-end-directed vesicle transport along microtubule",0.0105992740977554,"GO:0072383;GO:0072386",0,"skyblue2"
"95/244 establishment or maintenance of cell polarity",0.00111779437273314,"GO:0007163",0,"dodgerblue2"
"20/40 establishment or maintenance of cytoskeleton polarity",0.0168950651427972,"GO:0030951;GO:0030952",0,"skyblue2"
"46/148 maintenance of cell number",0.0134521213723897,"GO:0019827;GO:0098727",0,"skyblue2"
"72/218 in utero embryonic development",0.0250841300058648,"GO:0001701",0,"skyblue2"
"16/41 embryonic placenta development",0.0264217864026205,"GO:0001892",0,"skyblue2"
"3/16 parasympathetic nervous system development",0.0194273347959737,"GO:0021783;GO:0048486",0,"skyblue2"
"128/384 heart development",0.0473739472844088,"GO:0007507",0,"skyblue2"
"178/521 circulatory system development",0.00137226559412168,"GO:0072359",0,"dodgerblue2"
"62/162 specification of symmetry",0.0301460444573834,"GO:0007368;GO:0009855;GO:0009799",0,"skyblue2"
"88/245 embryonic organ morphogenesis",0.0188319864687701,"GO:0048562",0,"skyblue2"
"126/351 embryonic organ development",0.00284515071949399,"GO:0048568",0,"dodgerblue2"
"14/36 neuromuscular process controlling balance",7.62689859834307e-05,"GO:0050885",0,"dodgerblue2"
"240/715 cell morphogenesis",9.26356992097558e-10,"GO:0000902;GO:0031175",0,"dodgerblue2"
"6/14 auditory receptor cell morphogenesis",0.024166421610978,"GO:0002093;GO:0060088",0,"skyblue2"
"47/145 ear development",0.00675966728999426,"GO:0043583;GO:0048839",0,"dodgerblue2"
"9/26 inner ear receptor cell stereocilium organization",0.00816514007861052,"GO:0060122",0,"dodgerblue2"
"22/72 mechanoreceptor differentiation",0.0101504505694268,"GO:0042490;GO:0060113",0,"skyblue2"
"17/51 inner ear receptor cell development",0.0202494837449176,"GO:0060119",0,"skyblue2"
"19/63 neuroepithelial cell differentiation",0.000203554561133047,"GO:0060563",0,"dodgerblue2"
"9/28 auditory receptor cell development",0.0320921338029234,"GO:0060117",0,"skyblue2"
"12/43 inner ear auditory receptor cell differentiation",0.00258540789535385,"GO:0042491",0,"dodgerblue2"
"127/352 epithelial cell development",0.000191510755476898,"GO:0002064;GO:0002065;GO:0002066",0,"dodgerblue2"
"178/483 epithelial cell differentiation",4.52802099209741e-05,"GO:0030855",0,"dodgerblue2"
"27/87 hair cell differentiation",0.00726781276847732,"GO:0035315",0,"dodgerblue2"
"70/198 epidermis development",3.52971956982594e-05,"GO:0008544",0,"dodgerblue2"
"44/132 epidermal cell differentiation",0.00374992388299694,"GO:0009913",0,"dodgerblue2"
"218/625 post-embryonic development",1.87271031290778e-05,"GO:0009791",0,"dodgerblue2"
"83/227 nematode larval development",0.00975378341019045,"GO:0002119",0,"dodgerblue2"
"110/317 larval development",0.00767418583835257,"GO:0002164",0,"dodgerblue2"
"36/110 exocrine system development",0.0141341243119633,"GO:0007431;GO:0007435;GO:0035272",0,"skyblue2"
"51/139 gland morphogenesis",0.00845117555290545,"GO:0022612",0,"dodgerblue2"
"9/24 retina layer formation",0.0154324110803393,"GO:0010842",0,"skyblue2"
"81/223 camera-type eye development",0.00390176184047362,"GO:0043010",0,"dodgerblue2"
"114/325 sensory organ morphogenesis",6.06265257280322e-05,"GO:0090596;GO:0048592",0,"dodgerblue2"
"3/6 leading edge cell differentiation",0.0378670011538694,"GO:0035026",0,"skyblue2"
"191/562 sensory organ development",2.15365560371909e-07,"GO:0001654;GO:0007423",0,"dodgerblue2"
"67/199 compound eye development",0.00372875035539743,"GO:0001745;GO:0048749",0,"dodgerblue2"
"117/324 regulation of cell morphogenesis",1.07041488320161e-05,"GO:0022604",0,"dodgerblue2"
"203/591 regulation of anatomical structure morphogenesis",5.41075009187387e-09,"GO:0022603",0,"dodgerblue2"
"42/102 regulation of cell shape",0.00653464963412822,"GO:0008360",0,"dodgerblue2"
"10/21 regulation of embryonic cell shape",0.015127948604653,"GO:0016476",0,"skyblue2"
"7/9 protein localization to cell junction",0.0201107956024657,"GO:0071896;GO:1902414",0,"skyblue2"
"207/581 embryonic morphogenesis",1.53380167444999e-05,"GO:0048598",0,"dodgerblue2"
"83/236 morphogenesis of embryonic epithelium",0.028474911073962,"GO:0016331",0,"skyblue2"
"6/12 initiation of dorsal closure",0.0459687125219627,"GO:0007392",0,"skyblue2"
"236/682 tissue morphogenesis",6.88855303480955e-05,"GO:0002009;GO:0048729",0,"dodgerblue2"
"34/97 dorsal closure",0.0340267351257626,"GO:0007391",0,"skyblue2"
"8/17 lumen formation, open tracheal system",0.0214384533550003,"GO:0035149",0,"skyblue2"
"222/639 tube morphogenesis",7.48008704652574e-06,"GO:0035239;GO:0060562",0,"dodgerblue2"
"101/297 appendage development",0.00187169903651498,"GO:0035107;GO:0048736",0,"dodgerblue2"
"85/255 wing disc development",0.00074216765829176,"GO:0007472;GO:0007476;GO:0035114;GO:0035120;GO:0035220;GO:0048737",0,"dodgerblue2"
