"","pval","term","direction","color"
"95/249 regulation of peptide secretion",0.0198350330138284,"GO:0002791;GO:0050708",0,"skyblue2"
"48/131 positive regulation of peptide secretion",0.0274869910652621,"GO:0002793;GO:0050714",0,"skyblue2"
"248/601 regulation of protein localization",0.000209876759954794,"GO:0032880",0,"dodgerblue2"
"86/230 positive regulation of establishment of protein localization",0.00508509438080724,"GO:0051222;GO:1904951",0,"dodgerblue2"
"78/159 regulation of cell-cell adhesion",0.0132967278318254,"GO:0022407",0,"skyblue2"
"122/267 regulation of cell adhesion",0.00600122583117356,"GO:0030155",0,"dodgerblue2"
"8/12 positive T cell selection",0.0400526739411892,"GO:0043368",0,"skyblue2"
"12/19 T cell selection",0.0216528640728417,"GO:0045058",0,"skyblue2"
"22/39 regulation of hematopoietic progenitor cell differentiation",0.0387447072700321,"GO:1901532",0,"skyblue2"
"106/216 regulation of hemopoiesis",0.0169304280947298,"GO:1903706",0,"skyblue2"
"34/93 cellular response to biotic stimulus",0.0438457567680306,"GO:0071216;GO:0071219;GO:0071222",0,"skyblue2"
"15/32 leukocyte homeostasis",0.0494333139477413,"GO:0001776;GO:0002260",0,"skyblue2"
"303/703 intracellular signal transduction",0.000472362414092867,"GO:0035556",0,"dodgerblue2"
"210/464 protein phosphorylation",0.000875270746530019,"GO:0006468",0,"dodgerblue2"
"63/135 protein autophosphorylation",0.0185518235107149,"GO:0046777",0,"skyblue2"
"224/485 positive regulation of intracellular signal transduction",0.015168371149105,"GO:1902533",0,"skyblue2"
"33/62 regulation of JUN kinase activity",0.0470449471835258,"GO:0043507;GO:0043506",0,"skyblue2"
"130/293 regulation of protein serine/threonine kinase activity",0.0359605922924662,"GO:0071900",0,"skyblue2"
"4/8 regulation of microtubule binding",0.0486164477009047,"GO:1904526;GO:1904528",0,"skyblue2"
"5/10 positive regulation of non-canonical Wnt signaling pathway",0.0389770488351268,"GO:2000052",0,"skyblue2"
"245/543 positive regulation of phosphorus metabolic process",0.0412391609604522,"GO:0001934;GO:0042327;GO:0045937;GO:0010562",0,"skyblue2"
"287/631 positive regulation of protein modification process",0.0131051019173035,"GO:0031401",0,"skyblue2"
"39/70 cell-cell junction assembly",0.0109228732544839,"GO:0007043;GO:0043297",0,"skyblue2"
"71/144 cell junction organization",0.00384218495861987,"GO:0034329;GO:0034330;GO:0045216",0,"dodgerblue2"
"20/40 establishment or maintenance of cytoskeleton polarity",0.0489364420844231,"GO:0030951;GO:0030952",0,"skyblue2"
"133/244 establishment or maintenance of cell polarity",0.000845849975605195,"GO:0007163",0,"dodgerblue2"
"62/114 establishment of cell polarity",0.032004605532629,"GO:0030010",0,"skyblue2"
"8/13 apical constriction",0.0440401413889607,"GO:0003383",0,"skyblue2"
"330/715 cell morphogenesis",2.75018368387699e-08,"GO:0000902;GO:0031175",0,"dodgerblue2"
"17/32 epithelial cell morphogenesis",0.00712076557253198,"GO:0003382",0,"dodgerblue2"
"155/338 actin filament-based process",0.00209508903111704,"GO:0030029;GO:0030036",0,"dodgerblue2"
"31/65 actin filament-based movement",0.0123938299684393,"GO:0030048;GO:0070252",0,"skyblue2"
"78/152 dendrite development",0.0252831850547608,"GO:0016358;GO:0048813",0,"skyblue2"
"191/408 taxis",3.13814873239226e-06,"GO:0006935;GO:0042330",0,"dodgerblue2"
"189/396 axon development",2.78339143779564e-06,"GO:0007409;GO:0061564",0,"dodgerblue2"
"283/589 cell morphogenesis involved in differentiation",4.74118619007968e-07,"GO:0000904;GO:0048812;GO:0120039;GO:0048858;GO:0032990;GO:0048667",0,"dodgerblue2"
"136/280 neuron projection guidance",0.000706177440049554,"GO:0007411;GO:0097485",0,"dodgerblue2"
"92/223 regulation of Wnt signaling pathway",0.00744151301604454,"GO:0030111;GO:0060828",0,"dodgerblue2"
"46/118 negative regulation of Wnt signaling pathway",0.0117352765683483,"GO:0030178;GO:0090090",0,"skyblue2"
"97/238 anterior/posterior pattern specification",0.0249629631885327,"GO:0009952",0,"skyblue2"
"107/252 segmentation",0.0382501632256546,"GO:0009880;GO:0035282",0,"skyblue2"
"251/561 pattern specification process",1.22477748915956e-05,"GO:0003002;GO:0007389",0,"dodgerblue2"
"72/155 blastoderm segmentation",0.0400647635153121,"GO:0007350",0,"skyblue2"
"47/118 limb development",0.0068800414956383,"GO:0030326;GO:0035108;GO:0035113;GO:0060173",0,"dodgerblue2"
"123/297 appendage development",0.000995157667886399,"GO:0035107;GO:0048736",0,"dodgerblue2"
"277/625 post-embryonic development",0.000747397835682097,"GO:0009791",0,"dodgerblue2"
"163/355 instar larval or pupal development",0.0248493662418151,"GO:0002165;GO:0007560;GO:0048563;GO:0009886;GO:0007552;GO:0048707",0,"skyblue2"
"18/37 imaginal disc-derived wing vein morphogenesis",0.038970523893432,"GO:0008586",0,"skyblue2"
"27/64 leg disc development",0.0189908716550779,"GO:0007478;GO:0007480;GO:0035218",0,"skyblue2"
"116/255 wing disc development",0.00591694325638962,"GO:0007472;GO:0007476;GO:0035114;GO:0035120;GO:0035220;GO:0048737",0,"dodgerblue2"
"192/426 post-embryonic animal organ development",0.000852351655613125,"GO:0048569;GO:0007444",0,"dodgerblue2"
"69/139 gland morphogenesis",0.00283217432438303,"GO:0022612",0,"dodgerblue2"
"169/401 gland development",0.0486164477009047,"GO:0048732",0,"skyblue2"
"50/111 regulation of ossification",0.0493088275729006,"GO:0030278",0,"skyblue2"
"102/254 urogenital system development",0.042392623374489,"GO:0001655;GO:0001822;GO:0072001",0,"skyblue2"
"27/59 kidney morphogenesis",0.047456538729663,"GO:0060993",0,"skyblue2"
"224/521 circulatory system development",3.32000873271444e-05,"GO:0072359",0,"dodgerblue2"
"116/276 cardiovascular system development",0.00854514746416712,"GO:0001568;GO:0001944;GO:0072358",0,"dodgerblue2"
"5/9 retina vasculature development in camera-type eye",0.0387447072700321,"GO:0061298",0,"skyblue2"
"92/205 heart morphogenesis",0.0178592241514325,"GO:0003007",0,"skyblue2"
"166/384 heart development",0.00457745173871427,"GO:0007507",0,"dodgerblue2"
"152/351 embryonic organ development",0.00224553012349143,"GO:0048568",0,"dodgerblue2"
"20/36 embryonic eye morphogenesis",0.0225816023354497,"GO:0031076;GO:0048048;GO:0048596",0,"skyblue2"
"101/245 embryonic organ morphogenesis",0.00638276554201692,"GO:0048562",0,"dodgerblue2"
"25/44 embryonic body morphogenesis",0.0194273113978955,"GO:0010172",0,"skyblue2"
"255/581 embryonic morphogenesis",1.37127770608959e-05,"GO:0048598",0,"dodgerblue2"
"112/236 morphogenesis of embryonic epithelium",0.0224391133448629,"GO:0016331",0,"skyblue2"
"41/100 neural tube formation",0.0108727338760481,"GO:0001841;GO:0001843;GO:0060606;GO:0014020",0,"skyblue2"
"307/682 tissue morphogenesis",2.08361589286344e-05,"GO:0002009;GO:0048729",0,"dodgerblue2"
"67/163 tube formation",0.0139131277977092,"GO:0035148",0,"skyblue2"
"276/639 tube morphogenesis",2.48962638602791e-07,"GO:0035239;GO:0060562",0,"dodgerblue2"
"62/145 ear development",0.00513883997174005,"GO:0043583;GO:0048839",0,"dodgerblue2"
"13/26 inner ear receptor cell stereocilium organization",0.0440401413889607,"GO:0060122",0,"skyblue2"
"31/72 mechanoreceptor differentiation",0.0356148369229605,"GO:0042490;GO:0060113",0,"skyblue2"
"24/51 inner ear receptor cell development",0.044308546998437,"GO:0060119",0,"skyblue2"
"29/63 neuroepithelial cell differentiation",0.00146319539228877,"GO:0060563",0,"dodgerblue2"
"17/43 inner ear auditory receptor cell differentiation",0.0203166195053451,"GO:0042491",0,"skyblue2"
"167/352 epithelial cell development",0.000196964283238035,"GO:0002064;GO:0002065;GO:0002066",0,"dodgerblue2"
"223/483 epithelial cell differentiation",9.79002932097671e-06,"GO:0030855",0,"dodgerblue2"
"92/198 epidermis development",0.000470414843284126,"GO:0008544",0,"dodgerblue2"
"62/132 epidermal cell differentiation",0.0209989860756671,"GO:0009913",0,"skyblue2"
"50/95 camera-type eye morphogenesis",0.00691925550825845,"GO:0048593",0,"dodgerblue2"
"13/24 retina layer formation",0.0411657013171611,"GO:0010842",0,"skyblue2"
"104/223 camera-type eye development",0.000545825595755793,"GO:0043010",0,"dodgerblue2"
"149/325 sensory organ morphogenesis",0.000168587150523032,"GO:0090596;GO:0048592",0,"dodgerblue2"
"248/562 sensory organ development",4.15288050126637e-09,"GO:0001654;GO:0007423",0,"dodgerblue2"
"87/199 compound eye development",0.00911994328831035,"GO:0001745;GO:0048749",0,"dodgerblue2"
"50/125 cell fate determination",0.030451407945839,"GO:0001709",0,"skyblue2"
"137/326 cell fate commitment",8.27122871049219e-05,"GO:0045165",0,"dodgerblue2"
"5/9 protein localization to cell cortex",0.0119288337619696,"GO:0072697",0,"skyblue2"
"54/130 neural precursor cell proliferation",0.0325523437657999,"GO:0007405;GO:0061351;GO:0072089",0,"skyblue2"
"211/518 cell population proliferation",0.0122157397559744,"GO:0008283",0,"skyblue2"
"183/429 chordate embryonic development",0.023433231255805,"GO:0043009",0,"skyblue2"
"99/218 in utero embryonic development",0.00234544224515794,"GO:0001701",0,"dodgerblue2"
"24/58 blastocyst development",0.044308546998437,"GO:0001824",0,"skyblue2"
"173/368 reproductive system development",0.00177453317584687,"GO:0048608;GO:0007548;GO:0061458",0,"dodgerblue2"
"35/78 placenta development",0.0249764484184813,"GO:0001890",0,"skyblue2"
"22/41 embryonic placenta development",0.0197678980092524,"GO:0001892",0,"skyblue2"
"21/53 hematopoietic progenitor cell differentiation",0.0475733590540959,"GO:0002244",0,"skyblue2"
"63/157 spindle organization",0.00384186223101793,"GO:0007051",0,"dodgerblue2"
"38/93 mitotic spindle organization",0.0232396545741837,"GO:0007052",0,"skyblue2"
"59/137 microtubule cytoskeleton organization involved in mitosis",0.0189373962280873,"GO:1902850",0,"skyblue2"
"263/596 mitotic cell cycle",0.0024015454949834,"GO:1903047;GO:0000278",0,"dodgerblue2"
"6/11 attachment of mitotic spindle microtubules to kinetochore",0.0209989860756671,"GO:0051315",0,"skyblue2"
"51/121 sister chromatid segregation",0.0250418652155803,"GO:0000070;GO:0000819",0,"skyblue2"
"288/685 chromosome organization",0.00038844505747149,"GO:0051276",0,"dodgerblue2"
"124/319 organelle fission",0.0471872772327034,"GO:0000280;GO:0048285",0,"skyblue2"
"63/143 mitotic nuclear division",0.0183188723353042,"GO:0140014",0,"skyblue2"
"11/33 positive regulation of chromosome segregation",0.0414024869185018,"GO:0051984",0,"skyblue2"
"134/293 positive regulation of cell cycle",0.000944452228651632,"GO:0045787",0,"dodgerblue2"
"63/143 positive regulation of mitotic cell cycle",0.0311435869157766,"GO:0045931",0,"skyblue2"
"93/203 positive regulation of cell cycle process",0.000168587150523032,"GO:0090068",0,"dodgerblue2"
"34/77 positive regulation of cell cycle phase transition",0.0133526652106286,"GO:1901992;GO:1901989",0,"skyblue2"
"138/279 regulation of cell cycle phase transition",0.00504543459654527,"GO:1901990;GO:1901987",0,"dodgerblue2"
"53/104 regulation of cell cycle G1/S phase transition",0.00304204136318604,"GO:2000045;GO:1902806",0,"dodgerblue2"
"228/485 regulation of mitotic cell cycle",0.000179942095550759,"GO:0007346",0,"dodgerblue2"
"85/186 negative regulation of mitotic cell cycle",0.0178592241514325,"GO:0045930",0,"skyblue2"
"154/341 negative regulation of cell cycle",0.000246887721463728,"GO:0045786",0,"dodgerblue2"
"235/498 regulation of cell cycle process",0.000124691185025022,"GO:0010564",0,"dodgerblue2"
"97/201 negative regulation of cell cycle process",0.0273829587605555,"GO:0010948",0,"skyblue2"
"19/57 DNA geometric change",0.0423528813884823,"GO:0032392;GO:0032508",0,"skyblue2"
"76/185 DNA conformation change",0.0395110295850723,"GO:0071103",0,"skyblue2"
"62/151 DNA replication",0.0470784406296608,"GO:0006260",0,"skyblue2"
"26/55 regulation of DNA-dependent DNA replication",0.0162651485479,"GO:0090329",0,"skyblue2"
"26/48 regulation of DNA-templated transcription in response to stress",0.0160090603139907,"GO:0043618;GO:0043620",0,"skyblue2"
"5/10 regulation of transcription from RNA polymerase II promoter in response to hypoxia",0.0443995690359784,"GO:0061418",0,"skyblue2"
"195/452 RNA biosynthetic process",0.00139258065906033,"GO:0006351;GO:0097659;GO:0032774;GO:0006366",0,"dodgerblue2"
"9/13 positive regulation of transcription of Notch receptor target",0.0431320078840066,"GO:0007221",0,"skyblue2"
"242/571 positive regulation of transcription by RNA polymerase II",8.69455247928883e-08,"GO:0045944",0,"dodgerblue2"
"8/13 histone H4-K20 methylation",0.0315193788810793,"GO:0034770",0,"skyblue2"
"189/417 chromatin organization",0.00614877848529412,"GO:0006325",0,"dodgerblue2"
"6/9 histone H2B ubiquitination",0.0225816023354497,"GO:0033523",0,"skyblue2"
"71/152 gene silencing",0.0063917035554966,"GO:0016458",0,"dodgerblue2"
"9/12 heterochromatin organization involved in chromatin silencing",0.00220249950932838,"GO:0070868",0,"dodgerblue2"
"47/91 negative regulation of gene expression, epigenetic",0.0179433879168419,"GO:0006342;GO:0045814;GO:0097549;GO:0034401",0,"skyblue2"
"101/212 regulation of gene expression, epigenetic",0.00353163359422001,"GO:0040029",0,"dodgerblue2"
"195/452 negative regulation of transcription by RNA polymerase II",3.17503560091181e-07,"GO:0000122",0,"dodgerblue2"
"298/697 negative regulation of RNA metabolic process",4.73254613802952e-11,"GO:0045892;GO:1903507;GO:1902679;GO:0051253",0,"dodgerblue2"
"12/16 histone H3-K9 modification",0.0152498745388075,"GO:0061647",0,"skyblue2"
"5/6 histone H3-K9 trimethylation",0.0287373806377701,"GO:0036124",0,"skyblue2"
"10/11 histone H3-K9 methylation",0.00490975390463305,"GO:0051567",0,"dodgerblue2"
"4/10 negative regulation of telomere capping",0.0457368575071323,"GO:1904354",0,"skyblue2"
"49/117 negative regulation of chromosome organization",0.012488839533552,"GO:2001251",0,"skyblue2"
"12/32 regulation of chromatin silencing",0.0397808976862978,"GO:0031935",0,"skyblue2"
"65/157 positive regulation of chromosome organization",0.00032176557597338,"GO:2001252",0,"dodgerblue2"
"19/39 positive regulation of histone methylation",0.0170131874688383,"GO:0031062",0,"skyblue2"
"170/408 positive regulation of organelle organization",1.22477748915956e-05,"GO:0010638",0,"dodgerblue2"
"47/95 positive regulation of chromatin organization",0.00110618901238253,"GO:0031058;GO:1905269",0,"dodgerblue2"
"5/11 regulation of histone H3-K27 methylation",0.0440401413889607,"GO:0061085",0,"skyblue2"
"125/300 regulation of chromosome organization",0.000151624612148844,"GO:0033044",0,"dodgerblue2"
"11/19 negative regulation of histone methylation",0.0178592241514325,"GO:0031061",0,"skyblue2"
"73/155 regulation of chromatin organization",0.000124691185025022,"GO:0031056;GO:1902275",0,"dodgerblue2"
"30/59 regulation of histone methylation",0.000372849281636205,"GO:0031060",0,"dodgerblue2"
"151/334 mRNA processing",0.00310457132270412,"GO:0000375;GO:0008380;GO:0000377;GO:0000398;GO:0006397",0,"dodgerblue2"
"2/8 mRNA 3'-splice site recognition",0.0486164477009047,"GO:0000389",0,"skyblue2"
"46/103 regulation of RNA splicing",0.0431404952516352,"GO:0043484",0,"skyblue2"
"79/182 regulation of mRNA metabolic process",0.0140441131375581,"GO:1903311",0,"skyblue2"
"10/28 regulation of mRNA 3'-end processing",0.0198350330138284,"GO:0031440",0,"skyblue2"
"47/109 regulation of mRNA processing",0.00161987997201165,"GO:0050684",0,"dodgerblue2"
"30/69 regulation of response to endoplasmic reticulum stress",0.0339252798151112,"GO:1905897",1,"lightcoral"
"151/276 protein localization to membrane",0.000268919182445931,"GO:0072657",1,"firebrick1"
"89/147 establishment of protein localization to membrane",1.09404525135395e-09,"GO:0090150",1,"firebrick1"
"271/602 intracellular protein transport",0.0387447072700321,"GO:0006886",1,"lightcoral"
"122/236 protein targeting",8.17966408856326e-09,"GO:0006605",1,"firebrick1"
"65/90 protein targeting to membrane",7.18234062153696e-14,"GO:0006612",1,"firebrick1"
"135/306 establishment of protein localization to organelle",7.06098445503999e-05,"GO:0072594",1,"firebrick1"
"58/77 establishment of protein localization to endoplasmic reticulum",1.02869401090557e-15,"GO:0006613;GO:0006614;GO:0045047;GO:0072599",1,"firebrick1"
"236/526 protein localization to organelle",0.0295435191806607,"GO:0033365",1,"lightcoral"
"63/87 protein localization to endoplasmic reticulum",6.90018476909001e-14,"GO:0070972",1,"firebrick1"
"65/99 translational initiation",4.62878524558235e-11,"GO:0006413",1,"firebrick1"
"215/507 cellular amide metabolic process",1.82148395523427e-12,"GO:0043603",1,"firebrick1"
"183/420 amide biosynthetic process",7.1190028516287e-10,"GO:0006518;GO:0043604",1,"firebrick1"
"62/86 cytoplasmic translation",1.00138978886519e-15,"GO:0002181",1,"firebrick1"
"133/273 peptide biosynthetic process",2.33210514947468e-10,"GO:0006412;GO:0043043",1,"firebrick1"
"288/687 macromolecule catabolic process",0.00404156164835986,"GO:0044265;GO:0009057",1,"firebrick1"
"159/360 organic cyclic compound catabolic process",0.00439224144102539,"GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361",1,"firebrick1"
"58/77 nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",4.31609268814309e-09,"GO:0000184",1,"firebrick1"
"95/177 RNA catabolic process",0.000542476700300524,"GO:0000956;GO:0006402;GO:0006401",1,"firebrick1"
